Date,Season,Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,ManagerHome,ManagerAway,FormationHome,FormationAway,RatingTeamHome,RatingTeamAway,Stadium,Weather,Referee,StartTeamHome,RatingStartTeamHome,SubstitutionHome,RatingSubstitutionHome,StartTeamAway,RatingStartTeamAway,SubstitutionAway,RatingSubstitutionAway,TotalShotsHome,TotalShotsAway,PossessionHome,PossessionAway,PassAccuracyHome,PassAccuracyAway,DribblesHome,DribblesAway,AerialsWonHome,AerialsWonAway,TacklesHome,TacklesAway,CornersHome,CornersAway,DispossessedHome,DispossessedAway,GoalsHome,GoalsAway,AssistsHome,AssistsAway,YellowCardHome,YellowCardAway,RedCardHome,RedCardAway
01-Sep-19,2019/2020,17:00,Spartak Moscow,0,1,Zenit,Oleg Kononov,Sergei Semak,4-2-3-1,4-4-2,6.50,6.94,Otkrytie Arena,,Vitaliy Meshkov,"Aleksandr Maksimenko, Nikolai Rasskazov, Samuel Gigot, Georgi Dzhikiya, Ayrton Lucas, Roman Zobnin, Ayaz Guliev, Jordan Larsson, Guus Til, Zelimkhan Bakaev, André Schürrle, Andrey Lunev","6.4, 6.3, 7.2, 7.1, 7.0, 6.7, 6.7, 6.1, 6.1, 6.9, 6.6, 7.4","Nail Umiarov, Lorenzo Melgarejo, Ezequiel Ponce, George Melkadze, Jano Ananidze, Aleksandr Tashaev, Ilya Kutepov, Andrey Eshchenko, Artyom Rebrov, Mikhail Ignatov, Ilya Gaponov, Artem Poplevchenkov","6.1, 6.0, 5.9, -1, -1, -1, -1, -1, -1, -1, -1, -1","Igor Smolnikov, Branislav Ivanovic, Yaroslav Rakitskiy, Douglas Santos, Emiliano Rigoni, Wilmar Barrios, Magomed Ozdoev, Yuri Zhirkov, Sardar Azmoun, Artem Dzyuba","7.1, 6.9, 7.2, 7.4, 6.4, 7.3, 7.8, 7.1, 6.4, 6.8","Daler Kuzyaev, Aleksandr Erokhin, Oleg Shatov, Emanuel Mammana, Matías Kranevitter, Mikhail Kerzhakov, Denis Terentjev, Aleksander Vasyutin, Aleksey Sutormin, Robert Mak, Miha Mevlja","6.2, 6.8, 6.5, -1, -1, -1, -1, -1, -1, -1, -1",20,11,58.1,41.9,81,74,6,2,22,20,18,22,6,4,18,14,,Yuri Zhirkov,,,2,5,0,0
01-Sep-19,2019/2020,14:30,Arsenal Tula,1,2,CSKA Moscow,Igor Cherevchenko,Viktor Goncharenko,4-3-3,3-1-4-2,6.79,6.87,Arsenal Stadium,,Evgeny Turbin,"Mihail Levashov, Kirill Kombarov, Gia Grigalava, Maksim Belyaev, Víctor Álvarez, Igor Gorbatenko, Sergey Tkachev, Goran Causic, Alexander Lomovitskiy, Evgeni Lutsenko, Daniil Lesovoy, Igor Akinfeev","7.6, 6.5, 6.9, 6.8, 6.7, 6.8, 6.2, 7.1, 6.6, 7.1, 8.1, 6.6","Lameck Banda, Evans Kangwa, Robert Bauer, Maksim Volodko, Bakary Koné, Aleksandr Denisov, Aleksandr Dovbnya, Guram Adzhoev, Vladislav Panteleev, Kantemir Berkhamov, Artur Nigmatullin, Kings Kangwa","6.1, 6.3, 6.3, -1, -1, -1, -1, -1, -1, -1, -1, -1","Hördur Magnússon, Igor Diveev, Cedric Gogoua, Ilzat Akhmetov, Mario Fernandes, Nikola Vlasic, Ivan Oblyakov, Konstantin Kuchaev, Fedor Chalov, Jaka Bijol","6.3, 6.3, 7.9, 7.8, 7.2, 6.9, 7.5, 7.5, 6.6, 6.7","Konstantin Maradishvili, Takuma Nishimura, Kristijan Bistrovic, Zvonimir Sarlija, Ilya Pomazun, Nayair Tiknizyan, Vadim Karpov, Vladislav Torop","6.0, 6.8, 6.1, -1, -1, -1, -1, -1",13,24,49.9,50.1,71,73,11,8,17,11,15,20,5,9,17,12,Daniil Lesovoy,"Ilzat Akhmetov, Cedric Gogoua",Evgeni Lutsenko,Ivan Oblyakov,2,1,0,0
01-Sep-19,2019/2020,12:00,Ural,2,4,FC Krasnodar,Dmitri Parfenov,Sergey Matveev,4-2-3-1,4-4-2,6.36,6.95,Central Stadium,,Aleksei Suhoy,"Yaroslav Godzyur, Denys Kulakov, Varazdat Haroyan, Denis Polyakov, Mikhail Merkulov, Petrus Boumal, Rafal Augustyniak, Nikolay Dimitrov, Eric Bicfalvi, Yuri Bavin, Andrei Panyukov, Matvey Safonov","5.8, 6.6, 5.8, 6.0, 6.9, 6.5, 6.0, 7.4, 6.1, 7.3, 6.1, 6.0","Vladimir Iljin, Michal Kucharczyk, Othman El Kabir, Artem Fiedler, Pavel Pogrebnyak, Artem Shabolin, Islamzhan Nasyrov, Artem Yusupov, Chingiz Magomadov, Andrey Egorychev, Oleg Baklov, Artem Mamin","6.0, 5.9, 6.8, -1, -1, -1, -1, -1, -1, -1, -1, -1","Sergey Petrov, Jón Fjóluson, Uros Spajic, Cristian Ramírez, Kristoffer Olsson, Tonny Vilhena, Ruslan Kambolov, Dmitri Skopintsev, Wanderson, Ari","6.4, 6.6, 6.3, 6.6, 6.7, 6.6, 7.2, 7.1, 9.3, 8.2","Daniil Utkin, Ivan Ignatyev, Younes Namli, Stanislav Kritsyuk, Dmitriy Stotskiy, Aleksey Gritsaenko, Marcus Berg, Kaio","7.8, 6.4, 6.4, -1, -1, -1, -1, -1",11,19,38.5,61.5,71,80,4,7,15,15,12,13,4,5,11,7,"Yuri Bavin, Othman El Kabir","Dmitri Skopintsev, Ari, Daniil Utkin, Wanderson","Nikolay Dimitrov, Nikolay Dimitrov","Ari, Kristoffer Olsson, Daniil Utkin",1,2,0,0
31-Aug-19,2019/2020,17:00,FK Akhmat,1,1,FC Tambov,Rashid Rakhimov,Aleksandr Grigoryan,4-4-1-1,3-4-3,6.78,6.76,Akhmat-Arena,,Sergey Karasev,"Vitaly Gudiev, Rizvan Utsiev, Zoran Nizic, Andrey Semenov, Magomed Musalov, Ismael, Damian Szymanski, Anton Shvets, Lechii Sadulaev, Oleg Ivanov, Andrés Ponce, Giorgi Shelia","6.0, 6.5, 6.9, 7.5, 6.4, 7.7, 6.6, 6.9, 6.7, 6.4, 6.6, 7.0","Bernard Berisha, Wilker Ángel, Odise Roshi, Konrad Michalak, Mikhail Gaschenkov, Denis Glushakov, Evgeni Gorodov, Magomed Mitrishev, Khalid Kadyrov, Roland Gigolaev","8.1, 6.3, 6.5, -1, -1, -1, -1, -1, -1, -1","Ade, Maksim Osipenko, Soslan Takazov, Aleksey Rybin, Guram Tetrashvili, Valeriu Ciuperca, Pavel Karasev, Anton Kilin, Khyzyr Appaev, Mikhail Kostyukov","6.7, 8.6, 6.7, 6.7, 6.8, 7.6, 6.9, 6.1, 6.5, 7.1","Benito, Khasan Mamtov, Andrey Chasovskikh, Sulley Muniru, Mohammed Usman, Khetag Khosonov, Vladimir Sugrobov","6.0, 5.8, 6.2, -1, -1, -1, -1",27,5,70.9,29.1,85,66,7,2,24,20,16,21,11,0,15,15,Bernard Berisha,Maksim Osipenko,,Valeriu Ciuperca,1,3,0,0
31-Aug-19,2019/2020,14:30,Lokomotiv Moscow,1,2,FC Rostov,Yuri Semin,Valeri Karpin,4-2-3-1,4-2-3-1,6.69,6.92,RZD Arena,,Sergei Lapochkin,"Guilherme, Vladislav Ignatjev, Vedran Corluka, Benedikt Höwedes, Maciej Rybus, Grzegorz Krychowiak, Dimitri Barinov, Rifat Zhemaletdinov, Aleksey Miranchuk, Anton Miranchuk, Fedor Smolov, Egor Baburin","6.3, 6.6, 7.0, 5.6, 6.7, 7.1, 7.1, 6.2, 6.3, 8.1, 7.0, 7.0","João Mário, Luka Djordjevic, Murilo Cerqueira, Solomon Kvirkvelia, Brian Idowu, Éder, Anton Kochenkov, Dmitry Zhivoglyadov, Nikita Medvedev, Aleksandr Kolomeytsev, Roman Tugarev, Nikita Dorofeyev","6.8, 6.3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1","Aleksey Kozlov, Ragnar Sigurdsson, Dmitriy Chistyakov, Evgeni Chernov, Mathias Normann, Aleksandr Saplinov, Roman Eremenko, Ivelin Popov, Aleksey Ionov, Eldor Shomurodov","6.9, 7.0, 7.4, 8.3, 6.8, 6.5, 6.8, 6.7, 7.3, 8.2","Khoren Bayramyan, Arseni Logashov, Aleksandr Zuev, Maciej Wilusz, Sergey Pesjakov, Danila Vedernikov, Dennis Hadzikadunic, Danila Proshlyakov, Daniil Frolkin, Kirill Malyarov, Aleksandr Dolgov","5.9, 6.0, 6.1, -1, -1, -1, -1, -1, -1, -1, -1",23,14,56.6,43.4,75,66,14,6,22,18,14,16,6,3,10,11,Anton Miranchuk,"Eldor Shomurodov, Eldor Shomurodov",João Mário,"Evgeni Chernov, Aleksey Ionov",2,3,0,0
31-Aug-19,2019/2020,12:00,Rubin Kazan,0,3,PFC Sochi,Eduardo Docampo,Aleksandr Tochilin,4-1-4-1,4-3-3,6.27,7.41,Centralniy Stadium,,Nikolay Voloshin,"Yuri Dyupin, Oleg Danchenko, Filip Uremovic, Egor Sorokin, Danil Stepanov, Igor Konovalov, Evgeny Bashkirov, Zuriko Davitashvili, Nikita Makarov, Khvicha Kvaratskhelia, Evgeni Markov, Soslan Dzhanaev","5.4, 7.0, 6.5, 7.0, 6.3, 6.4, 5.8, 6.3, 6.2, 7.1, 5.7, 7.2","Vidar Kjartansson, Beka Mikeltadze, Ivan Konovalov, Vladimir Granat, Nikolay Kipiani, Kamil Zakirov, Konstantin Pliev, Roman Akbashev, Carl Starfelt, Vitaliy Denisov, Aleksey Gorodovoy, Maksim Sedov","5.9, 6.0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1","Nikita Kalugin, Dusan Lagator, Igor Urganov, Fedor Kudryashov, Christian Noboa, Nikita Burmistrov, Ibrahim Tsallagov, Andrey Mostovoy, Anton Zabolotny, Dmitriy Poloz","7.2, 6.6, 7.6, 8.9, 8.7, 8.3, 8.3, 7.4, 6.4, 7.2","Elmir Nabiullin, Aleksey Pomerko, Aleksandre Karapetian, Akmal Bakhtiyarov, Timofey Margasov, Evgeni Frolov, Nikolay Zabolotny, Pavel Shakuro","6.3, 6.2, 7.5, -1, -1, -1, -1, -1",20,14,59.1,40.9,84,75,15,8,8,20,14,18,7,2,15,9,,"Ibrahim Tsallagov, Fedor Kudryashov, Aleksandre Karapetian",,"Andrey Mostovoy, Dmitriy Poloz, Christian Noboa",3,3,0,0
31-Aug-19,2019/2020,09:30,FC Ufa,1,2,FC Orenburg,Vadim Evseev,Vladimir Fedotov,5-4-1,4-4-2,6.55,7.10,Neftyanik Stadium,,Igor Panin,"Aleksandr Belenov, Aleksandr Sukhov, Jimmy Tabidze, Ionut Nedelcearu, Aleksandr Putsko, Bojan Jokic, Danila Emelyanov, Catalin Carp, Daniil Fomin, Nikolay Giorgobiani, Lovro Bizjak, Andrey Klimovich","6.3, 6.4, 7.7, 6.7, 4.5, 6.9, 6.3, 7.3, 7.4, 5.7, 6.3, 7.9","Azer Aliev, Vyacheslav Krotov, Olivier Thill, Andrés Vombergar, Pavel Alikin, Alexey Nikitin, Yuri Shafinsky, Artem Golubev, Andrey Kozlov, Daniil Krugovoy, Aleksey Chernov","6.2, 7.1, 6.9, -1, -1, -1, -1, -1, -1, -1, -1","Andrey Malykh, Vitali Shakhov, Timur Ayupov, Sergey Terekhov, Ziga Skoflek, Danijel Miskic, Vadim Afonin, Georgi Zotov, Joel Fameyeh, Djorde Despotovic","7.2, 6.3, 7.0, 7.5, 7.1, 7.8, 7.7, 7.0, 6.9, 7.1","Saveli Kozlov, Mikhail Sivakov, Fedor Chernykh, Ricardo Alves, Aleksandr Rudenko, Artem Galadzhan, Aleksandr Dovbnya, Vladimir Moskvichev, Andrea Chukanov, Danil Lipovoy, Nikita Malyarov, Artem Kulishev","6.4, 6.5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1",14,16,59.8,40.2,81,73,5,7,20,22,22,21,6,3,17,13,Vyacheslav Krotov,"Djorde Despotovic, Georgi Zotov",Olivier Thill,Danijel Miskic,3,4,1,1
30-Aug-19,2019/2020,18:00,Krylya Sovetov Samara,0,0,Dinamo Moscow,Miodrag Bozovic,Dmitri Khokhlov,4-2-3-1,4-1-4-1,6.89,6.74,Samara Arena,,Vladislav Bezborodov,"Sergei Ryzhikov, Alexander Anyukov, Nikita Chernov, Maxim Karpov, Vladimir Poluyakhtov, Alexandru Gatcan, Artem Timofeev, Dmitri Kabutov, Paul-Viorel Anton, Maksim Kanunnikov, Alexander Sobolev, Igor Leshchuk","7.8, 6.7, 7.2, 7.6, 6.9, 6.9, 7.3, 6.8, 7.3, 7.2, 6.5, 7.0","Srdjan Mijailovic, Anton Zinkovskiy, Dejan Radonjic, Radu Ginsari, Danila Smirnov, Nikita Chicherin, Denis Yakuba, Evgeni Konyukhov, Anton Terekhov, Egor Golenkov, Gennadi Kiselyov, Bogdan Ovsyannikov","5.9, 6.5, 6.0, -1, -1, -1, -1, -1, -1, -1, -1, -1","Sergey Parshivlyuk, Toni Sunjic, Roman Evgeniev, Konstantin Rausch, Charles Kaboré, Joãozinho, Maximilian Philipp, Artur Yusupov, Clinton N'Jie, Vyacheslav Grulev","6.4, 7.4, 7.9, 6.9, 7.0, 6.5, 6.5, 6.8, 6.5, 6.2","Kirill Panchenko, Sebastian Szymanski, Ramil Seydaev, Miguel Cardoso, Roman Neustädter, Vladimir Rykov, Zaurbek Pliev, Grigory Morozov, Egor Sedov, Ivan Ordets, Igor Kalinin","6.3, 6.3, -1, -1, -1, -1, -1, -1, -1, -1, -1",14,14,49.9,50.1,78,78,10,8,30,15,16,14,4,6,8,7,,,,,2,3,0,0
26-Aug-19,2019/2020,16:00,Ural,3,1,PFC Sochi,Dmitri Parfenov,Aleksandr Tochilin,4-2-3-1,5-3-2,6.98,6.30,Central Stadium,,Sergey Karasev,"Yaroslav Godzyur, Denys Kulakov, Varazdat Haroyan, Denis Polyakov, Mikhail Merkulov, Petrus Boumal, Rafal Augustyniak, Nikolay Dimitrov, Eric Bicfalvi, Yuri Bavin, Andrei Panyukov, Soslan Dzhanaev","6.2, 7.2, 6.9, 6.6, 7.0, 7.1, 7.6, 8.9, 7.3, 7.2, 7.3, 5.7","Islamzhan Nasyrov, Andrey Egorychev, Vladimir Iljin, Michal Kucharczyk, Artem Fiedler, Pavel Pogrebnyak, Artem Yusupov, Chingiz Magomadov, Oleg Baklov, Artem Mamin, Artem Shabolin, Nikita Chistyakov","6.0, 6.1, 6.4, -1, -1, -1, -1, -1, -1, -1, -1, -1","Timofey Margasov, Dusan Lagator, Fedor Kudryashov, Igor Urganov, Elmir Nabiullin, Christian Noboa, Nikita Burmistrov, Ibrahim Tsallagov, Anton Zabolotny, Dmitriy Poloz","6.1, 7.3, 6.2, 5.9, 6.0, 6.5, 6.3, 6.2, 7.1, 6.3","Andrey Mostovoy, Nikita Kalugin, Aleksandre Karapetian, Akmal Bakhtiyarov, Aleksey Pomerko, Evgeni Frolov, Nikolay Zabolotny, Pavel Shakuro","6.6, 6.1, 6.1, -1, -1, -1, -1, -1",24,12,52.9,47.1,81,76,10,6,18,17,17,16,7,2,7,11,"Eric Bicfalvi, Andrei Panyukov, Nikolay Dimitrov",Anton Zabolotny,"Nikolay Dimitrov, Rafal Augustyniak",,2,1,0,0
25-Aug-19,2019/2020,19:30,Arsenal Tula,2,1,FC Orenburg,Igor Cherevchenko,Vladimir Fedotov,4-3-3,4-3-3,7.10,6.67,Arsenal Stadium,,Aleksei Suhoy,"Mihail Levashov, Kirill Kombarov, Gia Grigalava, Maksim Belyaev, Víctor Álvarez, Igor Gorbatenko, Sergey Tkachev, Goran Causic, Alexander Lomovitskiy, Evgeni Lutsenko, Daniil Lesovoy, Aleksandr Rudenko","7.7, 7.0, 6.6, 6.5, 7.3, 7.0, 6.9, 7.2, 8.6, 7.9, 7.5, 6.4","Evans Kangwa, Robert Bauer, Maksim Volodko, Bakary Koné, Aleksandr Denisov, Aleksandr Dovbnya, Guram Adzhoev, Vladislav Panteleev, Kantemir Berkhamov, Artur Nigmatullin, Lameck Banda, Kings Kangwa","6.0, 6.2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1","Andrey Malykh, Mikhail Sivakov, Vitali Shakhov, Sergey Terekhov, Danijel Miskic, Timur Ayupov, Vadim Afonin, Ziga Skoflek, Djorde Despotovic, Fedor Chernykh","6.5, 6.6, 6.9, 6.7, 7.0, 6.4, 6.9, 6.8, 8.0, 7.3","Andrea Chukanov, Artem Galadzhan, Joel Fameyeh, Artem Kulishev, Aleksandr Dovbnya, Vladimir Moskvichev, Saveli Kozlov, Nikita Malyarov","6.0, 6.0, 5.9, -1, -1, -1, -1, -1",12,15,55.3,44.7,78,75,12,9,25,21,12,6,4,8,4,8,"Alexander Lomovitskiy, Evgeni Lutsenko",Djorde Despotovic,"Sergey Tkachev, Daniil Lesovoy",Ziga Skoflek,0,1,0,0
25-Aug-19,2019/2020,17:00,Krylya Sovetov Samara,1,2,Spartak Moscow,Miodrag Bozovic,Oleg Kononov,4-2-3-1,4-2-3-1,6.52,6.90,Samara Arena,,Sergei Lapochkin,"Sergei Ryzhikov, Alexander Anyukov, Maxim Karpov, Nikita Chernov, Dmitri Kombarov, Paul-Viorel Anton, Srdjan Mijailovic, Dmitri Kabutov, Radu Ginsari, Maksim Kanunnikov, Alexander Sobolev, Aleksandr Maksimenko","7.1, 6.0, 6.1, 6.6, 6.5, 6.5, 7.1, 6.4, 6.0, 7.2, 7.0, 6.7","Vladimir Poluyakhtov, Egor Golenkov, Dejan Radonjic, Nikita Chicherin, Anton Terekhov, Anton Zinkovskiy, Evgeni Konyukhov, Danila Smirnov, Bogdan Ovsyannikov","6.8, 6.0, 6.0, -1, -1, -1, -1, -1, -1","Nikolai Rasskazov, Samuel Gigot, Georgi Dzhikiya, Ayrton Lucas, Roman Zobnin, Nail Umiarov, Jordan Larsson, Guus Til, Reziuan Mirzov, André Schürrle","7.1, 7.0, 6.4, 8.0, 6.9, 7.2, 7.5, 7.8, 6.3, 6.7","Soltmurad Bakaev, Ayaz Guliev, Zelimkhan Bakaev, George Melkadze, Jano Ananidze, Lorenzo Melgarejo, Aleksandr Tashaev, Ilya Kutepov, Andrey Eshchenko, Artyom Rebrov, Mikhail Ignatov, Artem Poplevchenkov","6.0, 6.3, 6.7, -1, -1, -1, -1, -1, -1, -1, -1, -1",9,27,36,64,68,83,3,14,9,13,20,13,2,8,11,14,Alexander Sobolev,"Jordan Larsson, Guus Til",Maksim Kanunnikov,Zelimkhan Bakaev,3,6,0,0
25-Aug-19,2019/2020,17:00,FC Rostov,2,1,Rubin Kazan,Valeri Karpin,Eduardo Docampo,4-2-3-1,4-1-4-1,6.94,6.58,Rostov Arena,,Vitaliy Meshkov,"Egor Baburin, Aleksey Kozlov, Ragnar Sigurdsson, Dmitriy Chistyakov, Evgeni Chernov, Mathias Normann, Aleksandr Saplinov, Roman Eremenko, Danil Glebov, Aleksey Ionov, Eldor Shomurodov, Yuri Dyupin","6.1, 6.6, 6.6, 7.8, 7.3, 6.5, 7.6, 7.6, 6.9, 7.4, 8.0, 7.3","Aleksandr Dolgov, Arseni Logashov, Aleksandr Zuev, Maciej Wilusz, Sergey Pesjakov, Dennis Hadzikadunic, Daniil Frolkin, Danila Proshlyakov","6.4, 6.0, 6.4, -1, -1, -1, -1, -1","Oleg Danchenko, Konstantin Pliev, Egor Sorokin, Danil Stepanov, Igor Konovalov, Beka Mikeltadze, Zuriko Davitashvili, Vyacheslav Podberezkin, Evgeny Bashkirov, Evgeni Markov","6.4, 6.9, 7.4, 6.6, 5.0, 6.3, 6.5, 6.7, 6.5, 7.8","Nikita Makarov, Kamil Zakirov, Khvicha Kvaratskhelia, Ivan Konovalov, Roman Akbashev, Ilya Agapov, Carl Starfelt, Vitaliy Denisov, Maksim Sedov, David Volk","6.0, 6.0, 6.8, -1, -1, -1, -1, -1, -1, -1",31,6,54.1,45.9,80,75,2,5,24,21,11,18,9,0,13,7,"Eldor Shomurodov, Aleksandr Saplinov",Evgeni Markov,Evgeni Chernov,Vyacheslav Podberezkin,1,0,0,0
25-Aug-19,2019/2020,14:30,CSKA Moscow,3,0,FK Akhmat,Viktor Goncharenko,Rashid Rakhimov,3-4-2-1,3-5-1-1,7.23,6.18,VEB Arena,,Vasily Kazartsev,"Igor Akinfeev, Hördur Magnússon, Kirill Nababkin, Igor Diveev, Mario Fernandes, Konstantin Kuchaev, Ilzat Akhmetov, Ivan Oblyakov, Nikola Vlasic, Jaka Bijol, Fedor Chalov, Vitaly Gudiev","6.5, 6.9, 6.3, 6.9, 8.7, 6.4, 7.2, 8.1, 8.6, 7.9, 8.3, 6.5","Nayair Tiknizyan, Zvonimir Sarlija, Kristijan Bistrovic, Takuma Nishimura, Konstantin Maradishvili, Vadim Karpov, Ilya Pomazun, Vladislav Torop","6.0, 7.2, 6.2, -1, -1, -1, -1, -1","Zoran Nizic, Andrey Semenov, Wilker Ángel, Odise Roshi, Evgeny Kharin, Ismael, Anton Shvets, Lechii Sadulaev, Bernard Berisha, Oleg Ivanov","6.6, 6.4, 6.3, 6.1, 6.5, 5.7, 6.2, 6.2, 5.7, 6.2","Ablaye Mbengue, Damian Szymanski, Konrad Michalak, Mikhail Gaschenkov, Evgeni Gorodov, Magomed Mitrishev, Khalid Kadyrov, Roland Gigolaev, Magomed Musalov, Andrés Ponce","5.9, -1, -1, -1, -1, -1, -1, -1, -1, -1",19,5,49.9,50.1,72,71,5,3,16,23,17,15,4,2,15,14,"Mario Fernandes, Fedor Chalov, Nikola Vlasic",,"Jaka Bijol, Ivan Oblyakov, Fedor Chalov",,3,4,0,0
24-Aug-19,2019/2020,17:00,FC Krasnodar,1,1,Lokomotiv Moscow,Sergey Matveev,Yuri Semin,4-3-3,5-4-1,6.59,6.69,Krasnodar Stadium,,Vladislav Bezborodov,"Matvey Safonov, Sergey Petrov, Jón Fjóluson, Uros Spajic, Dmitriy Stotskiy, Tonny Vilhena, Daniil Utkin, Kristoffer Olsson, Shapi Suleymanov, Ivan Ignatyev, Wanderson, Guilherme","5.2, 6.8, 6.4, 7.2, 7.4, 6.3, 6.4, 7.5, 7.1, 6.3, 6.4, 7.7","Marcus Berg, Ruslan Kambolov, Younes Namli, Cristian Ramírez, Andrei Ivan, Dmitri Skopintsev, Aleksey Gritsaenko, Sergei Eschenko, Stanislav Kritsyuk, Kaio","6.2, 6.8, 6.5, -1, -1, -1, -1, -1, -1, -1","Dmitry Zhivoglyadov, Murilo Cerqueira, Vedran Corluka, Benedikt Höwedes, Brian Idowu, Anton Miranchuk, Grzegorz Krychowiak, Dimitri Barinov, Rifat Zhemaletdinov, Fedor Smolov","6.5, 6.7, 6.8, 6.8, 6.2, 6.2, 8.0, 7.1, 6.3, 6.7","Aleksey Miranchuk, Luka Djordjevic, Solomon Kvirkvelia, Maciej Rybus, Éder, Aleksandr Kolomeytsev, Vladislav Ignatjev, Anton Kochenkov, Nikita Medvedev, Roman Tugarev, Daniil Kulikov, Nikolay Titkov","6.2, 6.0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1",18,15,61.9,38.1,80,68,10,5,14,13,13,13,5,3,5,9,Shapi Suleymanov,Grzegorz Krychowiak,Dmitriy Stotskiy,,2,3,0,0
24-Aug-19,2019/2020,14:30,FC Ufa,1,0,Zenit,Vadim Evseev,Sergei Semak,5-4-1,4-4-2,7.09,6.54,Neftyanik Stadium,,Sergei Ivanov,"Aleksandr Belenov, Aleksandr Sukhov, Jimmy Tabidze, Ionut Nedelcearu, Aleksandr Putsko, Bojan Jokic, Danila Emelyanov, Catalin Carp, Daniil Fomin, Nikolay Giorgobiani, Andrey Kozlov, Andrey Lunev","7.5, 7.2, 8.1, 8.1, 7.1, 7.4, 6.5, 7.6, 8.4, 6.4, 6.1, 7.4","Lovro Bizjak, Pavel Alikin, Olivier Thill, Alexey Nikitin, Vyacheslav Krotov, Yuri Shafinsky, Artem Golubev, Azer Aliev, Kirill Folmer, Aleksey Chernov","6.9, 6.1, 6.2, -1, -1, -1, -1, -1, -1, -1","Igor Smolnikov, Branislav Ivanovic, Yaroslav Rakitskiy, Douglas Santos, Emiliano Rigoni, Wilmar Barrios, Magomed Ozdoev, Aleksandr Erokhin, Sardar Azmoun, Artem Dzyuba","6.5, 6.4, 6.9, 7.0, 6.4, 6.5, 7.2, 6.3, 6.2, 6.3","Daler Kuzyaev, Yuri Zhirkov, Aleksey Sutormin, Emanuel Mammana, Denis Terentjev, Aleksander Vasyutin, Leon Musaev, Mikhail Kerzhakov, Robert Mak, Miha Mevlja","6.1, 6.3, 6.1, -1, -1, -1, -1, -1, -1, -1",8,22,30.6,69.4,66,81,6,5,25,32,14,6,4,12,1,4,Daniil Fomin,,Lovro Bizjak,,3,4,0,0
24-Aug-19,2019/2020,12:00,FC Tambov,0,2,Dinamo Moscow,Aleksandr Grigoryan,Dmitri Khokhlov,3-4-2-1,4-4-2,6.27,7.20,Mordovia Arena,,Igor Panin,"Giorgi Shelia, Ade, Maksim Osipenko, Cedric Gogoua, Guram Tetrashvili, Soslan Takazov, Valeriu Ciuperca, Pavel Karasev, Khyzyr Appaev, Anton Kilin, Ivan Markelov, Igor Leshchuk","5.4, 6.2, 7.0, 6.9, 6.5, 6.0, 6.6, 6.7, 6.0, 6.6, 6.0, 7.7","Benito, Mikhail Kostyukov, Khasan Mamtov, Sulley Muniru, Mohammed Usman, Aleksey Rybin, Khetag Khosonov, Vladimir Sugrobov, Mohamed Konate, Dmitrii Merenchukov","6.0, 6.0, 5.9, -1, -1, -1, -1, -1, -1, -1","Sergey Parshivlyuk, Toni Sunjic, Roman Evgeniev, Zaurbek Pliev, Sebastian Szymanski, Charles Kaboré, Roman Neustädter, Joãozinho, Clinton N'Jie, Maximilian Philipp","7.0, 7.0, 7.6, 7.3, 7.2, 7.1, 7.1, 7.4, 6.3, 7.9","Kirill Panchenko, Vyacheslav Grulev, Ramil Seydaev, Miguel Cardoso, Egor Sedov, Grigory Morozov, Konstantin Rausch, Vladimir Rykov, Artur Yusupov, Ivan Ordets","7.3, 6.8, -1, -1, -1, -1, -1, -1, -1, -1",14,14,52.7,47.3,78,76,4,7,20,13,10,15,5,0,12,6,,"Maximilian Philipp, Kirill Panchenko",,"Joãozinho, Vyacheslav Grulev",2,1,0,0
