Date;TeamHomeStr;TeamAwayStr;StartTeamHome;StartTeamAway;SubsTeamHome;SubsTeamAway;Result;Total2.5;Total1.5;League;Time;TeamHome;TeamAway;ManagerHome;ManagerAway;FormationHome;FormationAway;Stadium;Referee;RatingStartTeamHome;RatingSubstitutionHome;RatingStartTeamAway;RatingSubstitutionAway;RatingStartTeamHome3;RatingSubstitutionHome3;RatingStartTeamAway3;RatingSubstitutionAway3;GPP_StartHome;GPP_SubsHome;GPP_StartAway;GPP_SubsAway;GoalsTeamHome;AssistsTeamHome;GoalsTeamAway;AssistsTeamAway;FormTeamHome3;FormTeamAway3;FormTeamHome6;FormTeamAway6;RatingTeamHome;RatingTeamAway;TotalShotsHome;TotalShotsAway;PossessionHome;PossessionAway;PassAccuracyHome;PassAccuracyAway;DribblesHome;DribblesAway;AerialsWonHome;AerialsWonAway;TacklesHome;TacklesAway;CornersHome;CornersAway;DispossessedHome;DispossessedAway;YellowCardHome;YellowCardAway;RedCardHome;RedCardAway;RatingTeamHomeA;RatingTeamAwayA;TotalShotsHomeA;TotalShotsAwayA;PossessionHomeA;PossessionAwayA;PassAccuracyHomeA;PassAccuracyAwayA;DribblesHomeA;DribblesAwayA;AerialsWonHomeA;AerialsWonAwayA;TacklesHomeA;TacklesAwayA;CornersHomeA;CornersAwayA;DispossessedHomeA;DispossessedAwayA;YellowCardHomeA;YellowCardAwayA;RedCardHomeA;RedCardAwayA;RatingTeamHome3;RatingTeamAway3;TotalShotsHome3;TotalShotsAway3;PossessionHome3;PossessionAway3;PassAccuracyHome3;PassAccuracyAway3;DribblesHome3;DribblesAway3;AerialsWonHome3;AerialsWonAway3;TacklesHome3;TacklesAway3;CornersHome3;CornersAway3;DispossessedHome3;DispossessedAway3;YellowCardHome3;YellowCardAway3;RedCardHome3;RedCardAway3;RatingTeamHome3A;RatingTeamAway3A;TotalShotsHome3A;TotalShotsAway3A;PossessionHome3A;PossessionAway3A;PassAccuracyHome3A;PassAccuracyAway3A;DribblesHome3A;DribblesAway3A;AerialsWonHome3A;AerialsWonAway3A;TacklesHome3A;TacklesAway3A;CornersHome3A;CornersAway3A;DispossessedHome3A;DispossessedAway3A;YellowCardHome3A;YellowCardAway3A;RedCardHome3A;RedCardAway3A;PHome;WHome;DHome;LHome;GFHome;GAHome;GDHome;PointsHome;PlaceHome;PAway;WAway;DAway;LAway;GFAway;GAAway;GDAway;PointsAway;PlaceAway;FutureTeamHome;FuturePlaceTeamHome;FutureStatusTeamHome;FutureTeamAway;FuturePlaceTeamAway;FutureStatusTeamAway
09-Nov-19;Deportivo Alaves;Real Valladolid;Fernando Pacheco, Martín Aguirregabiria, Ximo Navarro, Víctor Laguardia, Rubén Duarte, Aleix Vidal, Manu García, Tomás Pina, Luis Rioja, Lucas Pérez, Joselu;Jordi Masip, Javi Moyano, Mohammed Salisu, Kiko Olivas, Federico Barba, Óscar Plano, Rubén Alcaraz, Míchel, Toni Villa, Sergi Guardiola, Enes Ünal;Oliver Burke, Burgui, Pere Pons, Lisandro Magallán, Antonio Sivera, Borja Sainz, John Guidetti;Anuar Mohamed, Sandro Ramírez, Pedro Porro, Nacho, Pablo Hervías, Fede San Emeterio, Andriy Lunin;1;1;1;3;12.0;100;90;233;223;3;3;113;125;6.361;4.704;6.305;5.285;6.285;4.824;6.648;5.371;10.273;9.000;10.364;9.714;11;6;12;7;22.22;66.67;44.44;72.22;6.845;6.471;10.000;10.286;41.850;43.043;72.333;77.714;8.333;7.714;22.167;12.143;20.333;13.857;3.167;4.000;9.667;9.429;20.000;18.000;0.000;0.000;6.549;6.620;8.916;9.643;41.350;44.231;70.916;74.957;7.250;8.357;22.834;14.072;17.583;14.229;3.167;4.500;8.500;9.014;18.000;17.000;0.500;0.000;6.927;6.533;11.333;9.000;46.733;42.100;72.667;77.000;7.000;9.000;24.000;14.000;20.333;15.000;4.000;3.333;10.333;10.667;10.000;7.000;0.000;0.000;6.602;6.737;11.166;8.666;43.700;42.767;70.667;74.500;6.333;8.500;23.166;15.334;16.833;16.166;4.000;3.167;8.666;9.334;8.500;10.000;0.000;0.000;12;3;3;6;11;18;-7;12;16;12;4;5;3;14;14;0;17;12;82;14;2;98;4;1
08-Nov-19;Real Sociedad;Leganes;Álex Remiro, Joseba Zaldua, Robin Le Normand, Diego Llorente, Nacho Monreal, Adnan Januzaj, Igor Zubeldia, Mikel Merino, Portu, Willian José, Mikel Oyarzabal;Iván Cuéllar, Roberto Rosales, Dimitrios Siovas, Kenneth Omeruo, Unai Bustinza, Kévin Rodrigues, Óscar Rodríguez, Roque Mesa, Recio, José Arnáiz, Martin Braithwaite;Alexander Isak, Aritz Elustondo, Luca Sangalli, Ander Barrenetxea, Ander Guevara, Andoni Gorosabel, Miguel Ángel Moyá;Aitor Ruibal, Youssef En-Nesyri, Guido Carrillo, Chidozie Awaziem, Iván López, Juan Soriano, Vasyl Kravets;0;0;1;3;20.0;83;87;216;220;2;10;122;120;6.314;5.205;6.003;4.781;6.521;4.957;6.070;4.486;11.182;8.857;9.909;7.714;18;11;6;2;66.67;33.33;50.0;16.67;6.750;6.338;15.000;11.800;55.800;42.300;78.600;73.400;6.200;7.800;18.200;18.200;14.200;15.200;6.600;4.600;7.400;9.600;11.000;20.000;1.000;0.000;6.739;6.405;11.715;12.043;56.557;45.207;80.085;74.057;7.815;7.685;20.600;19.957;13.528;15.814;5.229;5.585;8.700;8.300;12.500;19.500;0.500;0.500;6.493;6.240;13.333;9.000;55.367;47.467;76.000;74.000;5.000;9.000;17.333;20.667;12.333;14.667;7.667;3.000;8.000;11.333;9.000;13.000;1.000;0.000;6.630;6.421;10.500;12.166;55.733;49.800;78.000;76.500;6.000;8.166;21.666;21.000;12.833;15.667;5.833;4.333;8.666;9.000;7.000;12.500;0.500;0.000;12;7;1;4;20;13;7;22;3;12;1;2;9;6;21;-15;5;20;85;2;2;96;1;1
03-Nov-19;Granada;Real Sociedad;Rui Silva, Víctor Díaz, Domingos Duarte, Germán Sánchez, Carlos Neva, Yan Eteki, Yangel Herrera, Antonio Puertas, Ramón Azeez, Álvaro Vadillo, Carlos Fernández;Álex Remiro, Joseba Zaldua, Robin Le Normand, Diego Llorente, Nacho Monreal, Igor Zubeldia, Portu, Mikel Merino, Luca Sangalli, Mikel Oyarzabal, Willian José;Darwin Machís, Fede Vico, Quini, Adrián Ramos, José Antonio Martínez, Aarón Escandell, Álex Martínez;Alexander Isak, Ander Guevara, Adnan Januzaj, Ander Barrenetxea, Andoni Gorosabel, Miguel Ángel Moyá, David Zurutuza;2;1;1;3;20.0;89;83;222;216;5;0;119;116;6.273;5.110;6.198;5.049;6.258;5.352;6.700;4.576;10.000;7.714;10.091;8.429;16;4;16;9;66.67;66.67;61.11;50.0;6.804;6.722;10.200;8.333;40.320;56.567;71.800;81.833;8.800;10.167;18.800;21.500;13.800;12.333;4.800;3.667;8.600;10.333;12.000;12.000;0.000;0.000;6.707;6.736;10.517;11.666;44.144;56.183;74.566;80.216;7.567;8.184;18.233;19.850;14.067;13.267;4.566;5.133;7.550;8.867;15.000;11.500;0.000;0.500;6.883;6.873;10.000;8.000;43.433;50.200;72.667;78.667;7.000;10.333;23.000;24.000;12.000;13.000;4.667;4.667;7.333;10.333;8.000;3.000;0.000;0.000;6.607;6.683;9.000;10.666;46.233;52.784;74.167;77.334;6.333;7.667;21.500;20.666;12.834;12.666;3.667;6.167;7.167;9.166;10.000;6.000;0.000;0.500;11;6;2;3;18;13;5;20;5;11;6;1;4;18;12;6;19;7;101;10;2;87;20;1
03-Nov-19;Leganes;Eibar;Iván Cuéllar, Roberto Rosales, Dimitrios Siovas, Unai Bustinza, Jonathan Silva, Christian Rivera, Recio, Roque Mesa, Youssef En-Nesyri, Guido Carrillo, Martin Braithwaite;Marko Dmitrovic, Pablo De Blasis, Paulo Oliveira, Anaitz Arbilla, Cote, Fabián Orellana, Gonzalo Escalante, Pape Diop, Takashi Inui, Charles, Kike García;José Arnáiz, Óscar Rodríguez, Javier Eraso, Chidozie Awaziem, Kévin Rodrigues, Aitor Ruibal, Juan Soriano;Pedro León, Sergi Enrich, Edu Expósito, Esteban Burgos, Pedro Bigas, Quique González, Yoel Rodríguez;2;1;1;3;17.5;87;82;237;215;2;3;120;130;6.049;5.340;6.227;4.825;6.185;4.962;6.318;4.705;8.636;9.429;10.091;8.000;6;2;12;6;33.33;33.33;27.78;61.11;6.470;6.557;12.333;11.333;46.983;51.100;74.667;69.667;7.833;5.667;20.000;28.667;15.833;16.000;7.000;4.833;7.333;9.833;14.000;20.000;1.000;1.000;6.404;6.572;12.067;11.567;44.641;48.910;74.034;71.434;7.816;6.633;19.100;24.534;15.517;13.800;5.800;5.017;8.466;9.517;17.000;16.500;0.500;0.500;6.640;6.593;13.667;13.000;46.833;49.400;76.000;71.000;9.333;6.333;18.333;26.667;17.000;17.667;5.667;6.333;7.333;8.000;7.000;10.000;0.000;1.000;6.440;6.635;11.334;12.666;47.150;46.150;75.000;72.666;9.166;7.167;19.500;22.500;15.834;15.667;4.333;5.833;9.333;9.000;10.000;9.000;0.000;0.500;11;1;2;8;5;19;-14;5;20;11;3;3;5;12;16;-4;12;16;83;7;2;85;2;1
03-Nov-19;Celta Vigo;Getafe;Rubén Blanco, Hugo Mallo, Joseph Aidoo, Néstor Araújo, Lucas Olaza, Brais Méndez, Stanislav Lobotka, Fran Beltrán, Denis Suárez, Iago Aspas, Gabriel Fernández;David Soria, Allan-Roméo Nyom, Xabier Etxeita, Djené Dakonam, Marc Cucurella, Francisco Portillo, David Timor, Mauro Arambarri, Kenedy, Jorge Molina, Enric Gallego;Iker Losada, Pape Cheikh, Pione Sisto, David Costas, David Juncà, Sergio Álvarez, Okay Yokuslu;Mathías Olivera, Ángel Rodríguez, Nemanja Maksimovic, Leandro Chichizola, Jason, Jaime Mata, Bruno González;2;0;0;3;17.5;95;94;238;227;3;3;123;124;6.418;5.121;5.758;5.678;6.258;4.514;5.927;5.829;10.455;7.571;9.364;8.143;5;3;16;10;0.0;66.67;27.78;61.11;6.563;6.500;9.667;11.600;52.817;40.920;82.333;64.600;9.833;6.000;15.667;19.000;14.167;15.400;5.000;4.600;6.500;6.800;18.000;21.000;3.000;1.000;6.553;6.569;9.034;10.633;53.648;44.177;82.666;63.716;10.617;6.500;17.134;22.334;14.084;14.950;5.000;4.216;8.650;6.900;14.000;20.500;1.500;0.500;6.703;6.640;12.000;13.333;55.867;41.067;80.000;60.667;9.333;9.000;21.000;20.333;16.667;16.000;5.000;4.333;6.333;7.333;7.000;11.000;1.000;0.000;6.558;6.655;11.666;10.333;58.683;41.750;81.834;62.000;10.000;7.667;19.334;23.000;16.667;16.166;6.000;3.500;8.333;7.500;5.000;11.000;0.500;0.000;11;2;3;6;6;14;-8;9;18;11;4;4;3;17;15;2;16;13;96;1;2;92;7;1
03-Nov-19;Osasuna;Deportivo Alaves;Rubén Martínez, Nacho Vidal, Aridane Hernández, David García, Pervis Estupiñán, Roberto Torres, Oier Sanjurjo, Fran Mérida, Rubén García, Chimy Avila, Juan Villar;Fernando Pacheco, Martín Aguirregabiria, Lisandro Magallán, Víctor Laguardia, Rubén Duarte, Aleix Vidal, Manu García, Pere Pons, Mubarak Wakaso, Joselu, Lucas Pérez;Marc Cardona, Iñigo Pérez, Darko Brasanac, Facundo Roncaglia, Brandon, Luis Perea, Sergio Herrera;Oliver Burke, John Guidetti, Borja Sainz, Dani Torres, Luis Rioja, Ximo Navarro, Antonio Sivera;1;1;1;3;15.0;92;100;225;233;3;3;109;117;6.457;4.692;6.274;4.981;6.458;5.174;6.645;4.924;10.000;7.429;10.000;7.571;11;8;9;5;55.56;55.56;55.56;44.44;6.794;6.246;15.400;7.200;48.120;40.700;71.800;71.000;7.400;5.800;20.400;23.800;17.200;15.000;6.400;3.600;8.000;7.400;11.000;14.000;0.000;1.000;6.672;6.546;13.034;8.600;49.685;41.275;73.233;71.666;7.867;7.066;20.034;22.983;16.433;17.666;5.867;3.383;8.416;8.534;16.000;17.000;0.500;0.500;6.900;6.220;18.667;9.000;55.500;40.500;80.000;74.333;8.000;6.333;15.667;22.667;15.667;16.000;7.667;4.667;6.000;8.667;4.000;9.000;0.000;1.000;6.720;6.573;15.834;10.166;54.916;43.617;77.000;73.500;9.334;6.667;17.167;23.334;15.000;18.166;7.333;4.333;6.833;9.500;9.000;9.500;0.500;0.500;11;3;6;2;12;11;1;15;13;11;3;3;5;9;14;-5;12;15;94;12;2;90;10;1
03-Nov-19;Villarreal;Athletic Bilbao;Sergio Asenjo, Rubén Peña, Raúl Albiol, Pau Torres, Xavi Quintillá, Vicente Iborra, Gerard Moreno, André-Frank Zambo Anguissa, Santi Cazorla, Moi Gómez, Karl Toko Ekambi;Unai Simón, Ander Capa, Íñigo Martínez, Yeray Álvarez, Yuri, Mikel San José, Dani García, Raúl García, Iker Muniain, Ibai Gómez, Iñaki Williams;Javier Ontiveros, Samuel Chukwueze, Carlos Bacca, Ramiro Funes Mori, Mario Gaspar, Manu Trigueros, Andrés Fernández;Gaizka Larrazabal, Iñigo Córdoba, Mikel Vesga, Aritz Aduriz, Óscar De Marcos, Iago Herrerín, Unai Núñez;0;0;0;3;13.0;86;91;219;224;0;5;106;132;6.715;5.000;6.416;4.920;6.964;4.810;6.494;4.852;10.636;10.571;10.182;8.286;25;17;11;4;66.67;55.56;50.0;38.89;7.058;6.492;15.200;7.800;52.820;51.820;83.600;74.400;12.200;7.000;13.800;29.800;17.800;12.800;3.000;5.600;7.600;7.800;10.000;13.000;0.000;0.000;6.879;6.665;14.100;10.316;51.243;48.677;81.050;75.617;11.600;7.750;14.317;24.483;16.983;12.233;3.917;4.550;8.050;7.816;10.500;10.500;0.000;0.000;7.273;6.373;18.000;8.000;55.400;51.167;85.000;77.667;12.667;7.667;13.000;25.667;16.667;11.333;4.000;5.333;7.333;10.333;6.000;9.000;0.000;0.000;6.983;6.593;15.000;10.666;53.034;50.400;80.000;78.500;13.167;9.667;17.000;23.500;16.167;11.500;4.500;4.667;8.333;10.000;6.000;6.500;0.000;0.000;11;5;2;4;25;16;9;17;10;11;4;4;3;11;7;4;16;12;99;17;2;88;9;1
03-Nov-19;Real Valladolid;Mallorca;Jordi Masip, Javi Moyano, Mohammed Salisu, Kiko Olivas, Federico Barba, Óscar Plano, Míchel, Joaquín Fernández, Toni Villa, Sergi Guardiola, Enes Ünal;Fabri, Joan Sastre, Martin Valjent, Antonio Raíllo, Lumor Agbenyenu, Salva Sevilla, Dani Rodríguez, Takefusa Kubo, Marc Pedraza, Lago Junior, Ante Budimir;Rubén Alcaraz, Antoñito, Sandro Ramírez, Pedro Porro, Pablo Hervías, Jorge de Frutos, Andriy Lunin;Aleix Febas, Abdón Prats, Aridai Cabrera, Iddrisu Baba, Xisco Campos, Fran Gámez, Manolo Reina;1;1;1;3;11.0;90;99;223;232;3;0;108;113;6.051;5.023;5.794;5.864;6.397;4.795;5.879;5.752;9.909;7.000;9.818;8.286;10;5;9;4;55.56;55.56;66.67;44.44;6.640;6.293;8.250;8.250;44.600;50.750;71.500;76.500;8.250;8.000;16.500;18.750;11.750;13.750;5.750;3.000;9.250;9.500;11.000;10.000;0.000;0.000;6.556;6.450;9.268;9.197;43.822;45.947;74.607;75.822;7.982;7.285;14.322;18.375;12.803;14.160;4.875;4.143;9.340;9.822;14.500;12.000;0.000;0.000;6.667;6.303;7.333;7.000;42.933;51.200;70.333;72.333;6.667;8.333;17.333;20.333;11.333;14.667;4.333;2.667;8.000;10.667;11.000;9.000;0.000;0.000;6.600;6.540;8.166;7.667;42.517;45.767;73.666;73.666;7.833;7.833;15.666;17.500;13.166;15.834;3.833;3.167;9.334;10.500;9.000;6.500;0.000;0.000;11;3;5;3;11;14;-3;14;13;11;3;2;6;9;15;-6;11;17;100;15;2;86;9;1
02-Nov-19;Real Madrid;Real Betis;Thibaut Courtois, Daniel Carvajal, Raphael Varane, Sergio Ramos, Ferland Mendy, Casemiro, Luka Modric, Toni Kroos, Rodrygo, Karim Benzema, Eden Hazard;Joel Robles, Emerson, Aissa Mandi, Sidnei, Zouhair Feddal, Álex Moreno, Andrés Guardado, Sergio Canales, Marc Bartra, Nabil Fekir, Loren Morón;Luka Jovic, Vinícius Júnior, Eder Militão, Marcelo, Alphonse Areola, Isco, Federico Valverde;Ismael Gutiérrez, Borja Iglesias, Antonio Barragán, Joaquín, Cristian Tello, Edgar González, Carlos Marín;0;0;0;3;20.0;85;84;218;217;2;9;114;119;6.536;5.542;6.178;4.925;6.827;5.724;6.233;4.629;7.909;7.714;9.182;6.000;17;15;14;8;66.67;33.33;77.78;44.44;7.182;6.450;20.200;9.200;61.920;50.300;87.600;82.200;11.200;10.200;14.200;13.600;15.400;14.800;6.800;3.000;7.000;11.000;11.000;11.000;0.000;0.000;6.990;6.571;17.000;11.017;57.320;52.709;86.700;81.934;10.500;11.183;15.400;14.300;16.500;12.483;6.300;4.500;8.700;10.166;11.500;15.500;1.500;1.500;7.347;6.400;18.000;11.667;59.433;56.967;85.333;85.000;10.667;10.333;16.000;16.000;16.667;12.333;7.000;3.667;8.000;9.000;7.000;8.000;0.000;0.000;7.037;6.585;14.834;12.500;57.067;54.100;85.333;82.834;9.000;10.166;16.834;15.334;18.167;12.333;6.333;4.167;9.334;9.000;6.500;9.500;0.500;0.000;10;6;3;1;21;9;12;21;4;11;3;3;5;14;21;-7;12;15;82;16;2;98;2;1
02-Nov-19;Sevilla;Atletico;Tomás Vaclik, Diego Carlos, Jules Koundé, Nemanja Gudelj, Éver Banega, Jesús Navas, Franco Vázquez, Óliver Torres, Sergio Reguilón, Lucas Ocampos, Luuk de Jong;Jan Oblak, Kieran Trippier, Felipe, Mario Hermoso, Renan Lodi, Thomas Lemar, Thomas Partey, Saúl Ñíguez, Koke, Ángel Correa, Álvaro Morata;Alejandro Pozo, Joan Jordán, Chicharito, Munas Dabbur, Yassine Bounou, Rony Lopes, Nolito;Diego Costa, Héctor Herrera, Santiago Arias, Antonio Adán, Vitolo, Marcos Llorente, Rodrigo Riquelme;0;0;1;3;17.5;98;97;231;230;14;3;118;114;6.377;4.865;6.389;4.888;6.715;4.800;6.518;4.995;10.091;6.286;9.818;9.143;14;9;9;7;88.89;77.78;61.11;77.78;6.848;6.678;16.600;9.800;58.880;52.380;83.200;79.400;11.800;6.800;19.600;22.200;17.000;17.800;7.800;3.800;10.200;11.000;13.000;20.000;0.000;1.000;6.779;6.748;14.550;10.150;56.449;50.832;82.684;80.617;10.983;8.483;19.550;20.100;16.750;16.817;6.233;4.483;8.850;8.750;16.000;15.500;0.000;1.000;7.060;6.723;18.333;10.333;58.767;52.567;81.000;79.667;11.667;6.667;21.333;18.333;18.333;18.667;7.000;3.333;10.667;10.333;5.000;12.000;0.000;1.000;6.743;6.783;14.666;10.333;54.750;48.467;81.166;80.834;9.500;9.167;19.833;15.833;18.833;17.834;5.500;4.000;8.334;8.166;8.000;8.500;0.000;0.500;11;6;2;3;14;12;2;20;3;11;5;5;1;11;6;5;20;4;84;15;2;93;19;1
02-Nov-19;Levante;Barcelona;Aitor Fernández, Jorge Miramón, Rúben Vezo, Sergio Postigo, Carlos Clerc, José Campaña, Nemanja Radoja, Gonzalo Melero, Enis Bardhi, José Luis Morales, Borja Mayoral;Marc-André ter Stegen, Sergi Roberto, Clément Lenglet, Gerard Piqué, Nélson Semedo, Arthur, Arturo Vidal, Frenkie de Jong, Lionel Messi, Luis Suárez, Antoine Griezmann;Erick Cabaco, Rubén Rochina, Nikola Vukcevic, Hernâni, Roger Martí, Coke, Daniel Cárdenas;Sergio Busquets, Ansu Fati, Carles Pérez, Neto, Ivan Rakitic, Jean-Clair Todibo, Jordi Alba;1;1;1;3;15.0;88;96;221;235;3;2;107;121;6.319;5.283;6.932;5.308;6.448;5.610;7.445;5.000;9.818;8.571;8.909;7.857;11;4;26;22;33.33;100.0;44.44;83.33;6.682;6.694;12.400;9.200;51.340;67.560;75.200;85.200;9.400;10.600;17.800;14.200;13.800;13.600;6.000;3.600;7.400;6.400;11.000;12.000;1.000;1.000;6.630;6.986;12.450;12.400;46.987;64.780;75.350;87.100;9.450;13.900;16.317;11.900;13.317;15.900;5.250;5.000;7.617;8.100;14.000;11.500;0.500;1.500;6.587;6.773;10.000;9.000;52.467;63.800;73.667;84.333;10.333;10.333;21.333;13.000;13.667;14.667;5.667;2.667;7.667;6.333;8.000;6.000;1.000;1.000;6.668;6.993;10.666;11.334;45.467;61.084;71.834;85.833;10.833;14.833;19.333;12.500;14.167;16.334;4.500;4.500;7.833;8.666;10.000;7.500;0.500;1.500;11;4;2;5;12;13;-1;14;13;10;7;1;2;28;11;17;22;1;91;10;2;95;18;1
02-Nov-19;Espanyol;Valencia;Diego López, Víctor Gómez, Naldo, Bernardo Espinosa, David López, Adrià Pedrosa, Sergi Darder, Víctor Sánchez, Marc Roca, Facundo Ferreyra, Wu Lei;Jasper Cillessen, Daniel Wass, Ezequiel Garay, Mouctar Diakhaby, Jaume Costa, Ferran Torres, Geoffrey Kondogbia, Daniel Parejo, Denis Cheryshev, Rodrigo Moreno, Maxi Gómez;Víctor Campuzano, Esteban Granero, Matías Vargas, Sébastien Corchia, Andrés Prieto, Dídac Vilá, Óscar Melendo;Rubén Sobrino, Manu Vallejo, José Gayà, Gabriel Paulista, Jaume Doménech, Lee Kang-In, Thierry Correia;2;1;1;3;12.0;93;101;236;234;9;3;116;131;6.077;5.331;6.016;5.316;6.379;5.290;5.836;5.495;8.818;8.857;10.364;7.286;5;2;13;8;33.33;44.44;27.78;66.67;6.286;6.474;14.600;8.600;55.620;44.100;80.400;82.000;5.600;8.600;20.400;10.800;15.200;11.800;6.400;4.200;12.400;6.800;9.000;13.000;1.000;2.000;6.397;6.585;12.216;9.716;53.394;48.291;78.117;82.500;7.300;8.883;17.200;13.734;16.767;12.900;5.450;4.600;10.950;8.316;13.000;14.000;1.000;1.500;6.367;6.570;17.000;8.000;55.300;46.600;78.667;80.667;6.667;8.333;21.333;13.000;18.333;9.667;5.333;4.000;10.667;7.000;5.000;7.000;1.000;2.000;6.365;6.598;14.666;8.666;55.034;50.750;78.834;80.667;7.167;8.166;16.166;15.834;17.666;10.500;5.333;4.333;10.834;8.666;6.000;7.500;0.500;1.000;11;2;2;7;5;18;-13;8;19;11;3;5;3;15;17;-2;14;11;97;4;2;89;5;1
31-Oct-19;Getafe;Granada;David Soria, Damián Suárez, Djené Dakonam, Leandro Cabrera, Allan-Roméo Nyom, Jason, Nemanja Maksimovic, Mauro Arambarri, Marc Cucurella, Jaime Mata, Ángel Rodríguez;Rui Silva, Domingos Duarte, Germán Sánchez, José Antonio Martínez, Víctor Díaz, Ismail Köybasi, Yan Eteki, Maxime Gonalons, Adrián Ramos, Darwin Machís, Roberto Soldado;Xabier Etxeita, Francisco Portillo, David Timor, Leandro Chichizola, Kenedy, Enric Gallego, Jorge Molina;Quini, Antonio Puertas, Ramón Azeez, Carlos Neva, Carlos Fernández, Aarón Escandell, Álvaro Vadillo;1;1;1;3;20.25;94;89;227;222;3;4;110;114;6.586;4.817;5.821;5.844;6.827;4.905;5.927;6.262;9.091;7.714;8.636;8.714;13;10;14;6;66.67;66.67;61.11;77.78;6.592;6.708;10.000;11.000;48.220;46.260;63.200;78.600;6.800;6.600;24.400;16.000;14.600;14.400;4.200;4.600;7.200;6.200;15.000;13.000;0.000;0.000;6.546;6.756;10.800;10.600;44.570;43.290;63.900;75.200;6.400;7.700;21.700;17.400;15.000;14.100;4.400;4.700;7.000;7.400;18.000;12.500;0.500;0.000;6.673;6.590;9.333;9.000;44.333;50.900;63.333;82.000;6.333;6.000;24.333;15.333;18.000;12.000;4.333;3.333;6.667;5.667;10.000;9.000;0.000;0.000;6.656;6.736;11.333;9.500;42.700;47.166;62.000;77.334;7.667;6.500;22.333;19.166;17.000;12.000;4.333;4.000;7.000;6.500;10.500;8.500;0.000;0.000;10;3;4;3;14;14;0;13;13;10;6;2;2;17;10;7;20;5;95;18;2;83;6;1
31-Oct-19;Eibar;Villarreal;Marko Dmitrovic, Pablo De Blasis, Paulo Oliveira, Anaitz Arbilla, Cote, Fabián Orellana, Gonzalo Escalante, Pape Diop, Takashi Inui, Kike García, Sergi Enrich;Sergio Asenjo, Mario Gaspar, Raúl Albiol, Pau Torres, Xavi Quintillá, André-Frank Zambo Anguissa, Vicente Iborra, Samuel Chukwueze, Manu Trigueros, Javier Ontiveros, Karl Toko Ekambi;Pedro León, Edu Expósito, Charles, Esteban Burgos, Álvaro Tejero, Yoel Rodríguez, Pedro Bigas;Moi Gómez, Gerard Moreno, Santi Cazorla, Ramiro Funes Mori, Carlos Bacca, Andrés Fernández, Miguel Angel Leal;1;1;1;3;18.0;82;86;215;219;3;5;104;128;6.169;4.874;6.208;5.361;6.179;4.743;6.339;5.038;8.818;7.857;9.636;8.714;10;4;23;15;22.22;66.67;55.56;66.67;6.490;6.722;8.500;13.800;47.025;48.700;73.250;78.800;6.750;10.200;19.750;12.800;10.750;15.800;4.500;5.200;8.250;8.600;13.000;8.000;0.000;0.000;6.524;6.890;9.916;14.500;49.062;50.760;71.459;81.200;6.208;11.200;24.209;13.300;13.375;16.800;4.667;4.100;9.041;8.100;16.500;9.000;0.500;0.000;6.530;6.647;7.667;12.667;43.200;46.733;75.000;77.333;6.667;11.000;16.333;15.000;12.000;16.667;3.667;5.667;7.000;9.667;11.000;5.000;0.000;0.000;6.562;6.960;10.334;15.334;46.300;51.066;73.000;81.166;6.500;11.834;21.500;14.000;14.834;16.667;5.000;4.833;7.500;8.500;10.500;5.500;0.500;0.000;10;2;3;5;10;15;-5;9;18;10;5;2;3;24;14;10;17;7;87;20;2;91;8;1
31-Oct-19;Mallorca;Osasuna;Manolo Reina, Fran Gámez, Martin Valjent, Antonio Raíllo, Lumor Agbenyenu, Iddrisu Baba, Salva Sevilla, Aleix Febas, Lago Junior, Ante Budimir, Dani Rodríguez;Rubén Martínez, Facundo Roncaglia, Aridane Hernández, David García, Pervis Estupiñán, Roberto Torres, Darko Brasanac, Jon Moncayola, Rubén García, Brandon, Marc Cardona;Abdón Prats, Aleksandar Trajkovski, Yannis Salibur, Takefusa Kubo, Xisco Campos, Fabri, Marc Pedraza;Luis Perea, Fran Mérida, Chimy Avila, Lillo, Juan Villar, Iñigo Pérez, Sergio Herrera;0;1;1;3;18.0;99;92;232;225;2;3;115;129;6.357;4.784;6.048;5.226;6.655;4.671;6.209;5.267;9.273;6.714;8.545;6.571;7;3;8;6;66.67;66.67;33.33;55.56;6.618;6.524;10.000;10.400;40.317;50.720;76.000;74.400;6.167;6.800;17.667;20.200;15.167;15.800;5.333;5.800;10.167;9.800;13.000;16.000;0.000;1.000;6.456;6.659;9.125;12.900;45.534;49.420;76.250;73.100;7.083;7.100;18.209;20.300;14.459;16.500;4.167;6.100;9.834;8.900;11.500;13.500;0.000;0.500;6.650;6.380;7.667;10.333;41.067;51.500;78.667;75.000;6.000;7.667;12.667;15.667;18.667;16.333;4.667;7.667;12.333;10.333;6.000;11.000;0.000;1.000;6.476;6.640;7.333;14.500;46.133;53.500;75.500;77.500;7.167;7.833;16.500;15.667;16.667;16.000;3.667;7.667;11.500;8.166;7.500;7.500;0.000;0.500;10;3;1;6;7;13;-6;10;16;10;3;5;2;10;9;1;14;10;90;11;2;100;14;1
