Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
18:00,Zenit St. Petersburg,3,1,Arsenal Tula,Sep 13 2019
14:30,Spartak Moscow,1,2,Ural,Sep 14 2019
17:00,PFC Sochi,0,1,Lokomotiv Moscow,Sep 14 2019
12:00,FC Orenburg,2,1,Rubin Kazan,Sep 15 2019
14:30,FC Tambov,0,2,CSKA Moscow,Sep 15 2019
17:00,FC Krasnodar,4,2,Krylya Sovetov Samara,Sep 15 2019
18:00,Dinamo Moscow,0,0,FC Ufa,Sep 16 2019
18:30,FC Rostov,2,1,FK Akhmat,Sep 16 2019
15:30,FC Ufa,1,0,Spartak Moscow,Sep 20 2019
12:00,FK Akhmat,1,1,Krylya Sovetov Samara,Sep 21 2019
17:00,Zenit St. Petersburg,5,0,Rubin Kazan,Sep 21 2019
17:00,FC Tambov,2,1,FC Rostov,Sep 21 2019
09:30,FC Orenburg,2,3,Lokomotiv Moscow,Sep 22 2019
12:00,Dinamo Moscow,2,3,PFC Sochi,Sep 22 2019
14:30,Arsenal Tula,1,1,Ural,Sep 22 2019
17:00,CSKA Moscow,3,2,FC Krasnodar,Sep 22 2019
12:00,Krylya Sovetov Samara,2,0,FC Tambov,Sep 28 2019
14:30,FC Rostov,3,0,Dinamo Moscow,Sep 28 2019
17:00,Lokomotiv Moscow,1,0,Zenit St. Petersburg,Sep 28 2019
09:30,Ural,0,3,CSKA Moscow,Sep 29 2019
12:00,Rubin Kazan,0,0,FC Ufa,Sep 29 2019
14:30,Spartak Moscow,1,2,FC Orenburg,Sep 29 2019
17:00,FC Krasnodar,2,0,Arsenal Tula,Sep 29 2019
17:30,PFC Sochi,2,0,FK Akhmat,Sep 30 2019
12:00,Ural,2,2,FC Rostov,Ago 3 2019
14:30,Krylya Sovetov Samara,1,2,Lokomotiv Moscow,Ago 3 2019
17:00,Spartak Moscow,0,0,Dinamo Moscow,Ago 3 2019
19:30,Zenit St. Petersburg,1,1,FC Krasnodar,Ago 3 2019
14:30,FC Tambov,0,1,Arsenal Tula,Ago 4 2019
17:00,Rubin Kazan,0,1,CSKA Moscow,Ago 4 2019
19:30,PFC Sochi,0,0,FC Ufa,Ago 4 2019
18:00,FK Akhmat,2,1,FC Orenburg,Ago 5 2019
12:00,FC Orenburg,2,2,FC Tambov,Ago 10 2019
17:00,FC Krasnodar,1,0,Rubin Kazan,Ago 10 2019
