Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
14:30,Wolfsburg,1,0,Union Berlin,Okt 6 2019
17:00,Eintracht Frankfurt,2,2,Werder Bremen,Okt 6 2019
19:30,Eintracht Frankfurt,3,0,Bayer Leverkusen,Okt 18 2019
14:30,Werder Bremen,1,1,Hertha Berlin,Okt 19 2019
14:30,Union Berlin,2,0,Freiburg,Okt 19 2019
14:30,RasenBallsport Leipzig,1,1,Wolfsburg,Okt 19 2019
14:30,Fortuna Duesseldorf,1,0,Mainz 05,Okt 19 2019
14:30,Augsburg,2,2,Bayern Munich,Okt 19 2019
17:30,Borussia Dortmund,1,0,Borussia M.Gladbach,Okt 19 2019
14:30,FC Koln,3,0,Paderborn,Okt 20 2019
17:00,Hoffenheim,2,0,Schalke 04,Okt 20 2019
19:30,Mainz 05,3,1,FC Koln,Okt 25 2019
14:30,Hertha Berlin,2,3,Hoffenheim,Okt 26 2019
14:30,Bayern Munich,2,1,Union Berlin,Okt 26 2019
14:30,Freiburg,2,1,RasenBallsport Leipzig,Okt 26 2019
14:30,Paderborn,2,0,Fortuna Duesseldorf,Okt 26 2019
14:30,Schalke 04,0,0,Borussia Dortmund,Okt 26 2019
17:30,Bayer Leverkusen,2,2,Werder Bremen,Okt 26 2019
14:30,Wolfsburg,0,0,Augsburg,Okt 27 2019
17:00,Borussia M.Gladbach,4,2,Eintracht Frankfurt,Okt 27 2019
14:30,Werder Bremen,3,2,Augsburg,Sep 1 2019
17:00,Eintracht Frankfurt,2,1,Fortuna Duesseldorf,Sep 1 2019
19:30,Fortuna Duesseldorf,1,1,Wolfsburg,Sep 13 2019
14:30,Mainz 05,2,1,Hertha Berlin,Sep 14 2019
14:30,Augsburg,2,1,Eintracht Frankfurt,Sep 14 2019
14:30,FC Koln,0,1,Borussia M.Gladbach,Sep 14 2019
14:30,Union Berlin,1,2,Werder Bremen,Sep 14 2019
14:30,Borussia Dortmund,4,0,Bayer Leverkusen,Sep 14 2019
17:30,RasenBallsport Leipzig,1,1,Bayern Munich,Sep 14 2019
14:30,Hoffenheim,0,3,Freiburg,Sep 15 2019
17:00,Paderborn,1,5,Schalke 04,Sep 15 2019
19:30,Schalke 04,2,1,Mainz 05,Sep 20 2019
14:30,Hertha Berlin,2,1,Paderborn,Sep 21 2019
14:30,Freiburg,1,1,Augsburg,Sep 21 2019
14:30,Bayern Munich,4,0,FC Koln,Sep 21 2019
14:30,Bayer Leverkusen,2,0,Union Berlin,Sep 21 2019
17:30,Werder Bremen,0,3,RasenBallsport Leipzig,Sep 21 2019
14:30,Borussia M.Gladbach,2,1,Fortuna Duesseldorf,Sep 22 2019
17:00,Eintracht Frankfurt,2,2,Borussia Dortmund,Sep 22 2019
19:30,Wolfsburg,1,1,Hoffenheim,Sep 23 2019
19:30,Union Berlin,1,2,Eintracht Frankfurt,Sep 27 2019
14:30,Paderborn,2,3,Bayern Munich,Sep 28 2019
14:30,Mainz 05,0,1,Wolfsburg,Sep 28 2019
14:30,Augsburg,0,3,Bayer Leverkusen,Sep 28 2019
14:30,RasenBallsport Leipzig,1,3,Schalke 04,Sep 28 2019
14:30,Hoffenheim,0,3,Borussia M.Gladbach,Sep 28 2019
17:30,Borussia Dortmund,2,2,Werder Bremen,Sep 28 2019
14:30,Fortuna Duesseldorf,1,2,Freiburg,Sep 29 2019
17:00,FC Koln,0,4,Hertha Berlin,Sep 29 2019
19:30,Mainz 05,3,3,RasenBallsport Leipzig,Mei 3 2019
14:30,Wolfsburg,2,0,Nuernberg,Mei 4 2019
14:30,Bayern Munich,3,1,Hannover 96,Mei 4 2019
14:30,Borussia M.Gladbach,2,2,Hoffenheim,Mei 4 2019
14:30,Hertha Berlin,3,1,VfB Stuttgart,Mei 4 2019
17:30,Werder Bremen,2,2,Borussia Dortmund,Mei 4 2019
12:30,Schalke 04,0,0,Augsburg,Mei 5 2019
14:30,Freiburg,1,1,Fortuna Duesseldorf,Mei 5 2019
17:00,Bayer Leverkusen,6,1,Eintracht Frankfurt,Mei 5 2019
14:30,Augsburg,3,4,Hertha Berlin,Mei 11 2019
14:30,Hannover 96,3,0,Freiburg,Mei 11 2019
14:30,Nuernberg,0,4,Borussia M.Gladbach,Mei 11 2019
14:30,Bayer Leverkusen,1,1,Schalke 04,Mei 11 2019
14:30,RasenBallsport Leipzig,0,0,Bayern Munich,Mei 11 2019
14:30,VfB Stuttgart,3,0,Wolfsburg,Mei 11 2019
14:30,Hoffenheim,0,1,Werder Bremen,Mei 11 2019
14:30,Borussia Dortmund,3,2,Fortuna Duesseldorf,Mei 11 2019
17:00,Eintracht Frankfurt,0,2,Mainz 05,Mei 12 2019
14:30,Bayern Munich,5,1,Eintracht Frankfurt,Mei 18 2019
14:30,Borussia M.Gladbach,0,2,Borussia Dortmund,Mei 18 2019
14:30,Schalke 04,0,0,VfB Stuttgart,Mei 18 2019
14:30,Werder Bremen,2,1,RasenBallsport Leipzig,Mei 18 2019
14:30,Hertha Berlin,1,5,Bayer Leverkusen,Mei 18 2019
14:30,Mainz 05,4,2,Hoffenheim,Mei 18 2019
14:30,Freiburg,5,1,Nuernberg,Mei 18 2019
14:30,Fortuna Duesseldorf,2,1,Hannover 96,Mei 18 2019
14:30,Wolfsburg,8,1,Augsburg,Mei 18 2019
19:30,Mainz 05,5,0,Freiburg,Apr 5 2019
14:30,Wolfsburg,3,1,Hannover 96,Apr 6 2019
14:30,Hertha Berlin,1,2,Fortuna Duesseldorf,Apr 6 2019
14:30,Schalke 04,1,2,Eintracht Frankfurt,Apr 6 2019
14:30,Bayer Leverkusen,2,4,RasenBallsport Leipzig,Apr 6 2019
14:30,VfB Stuttgart,1,1,Nuernberg,Apr 6 2019
17:30,Bayern Munich,5,0,Borussia Dortmund,Apr 6 2019
14:30,Augsburg,0,4,Hoffenheim,Apr 7 2019
17:00,Borussia M.Gladbach,1,1,Werder Bremen,Apr 7 2019
19:30,Nuernberg,1,1,Schalke 04,Apr 12 2019
14:30,Hannover 96,0,1,Borussia M.Gladbach,Apr 13 2019
14:30,Werder Bremen,2,1,Freiburg,Apr 13 2019
14:30,RasenBallsport Leipzig,2,0,Wolfsburg,Apr 13 2019
14:30,VfB Stuttgart,0,1,Bayer Leverkusen,Apr 13 2019
17:30,Borussia Dortmund,2,1,Mainz 05,Apr 13 2019
12:30,Hoffenheim,2,0,Hertha Berlin,Apr 14 2019
14:30,Fortuna Duesseldorf,1,4,Bayern Munich,Apr 14 2019
17:00,Eintracht Frankfurt,1,3,Augsburg,Apr 14 2019
14:30,Bayern Munich,1,0,Werder Bremen,Apr 20 2019
14:30,Augsburg,6,0,VfB Stuttgart,Apr 20 2019
14:30,Bayer Leverkusen,2,0,Nuernberg,Apr 20 2019
14:30,Mainz 05,3,1,Fortuna Duesseldorf,Apr 20 2019
17:30,Borussia M.Gladbach,1,2,RasenBallsport Leipzig,Apr 20 2019
19:30,Schalke 04,2,5,Hoffenheim,Apr 20 2019
14:30,Freiburg,0,4,Borussia Dortmund,Apr 21 2019
17:00,Hertha Berlin,0,0,Hannover 96,Apr 21 2019
19:30,Wolfsburg,1,1,Eintracht Frankfurt,Apr 22 2019
19:30,Augsburg,1,4,Bayer Leverkusen,Apr 26 2019
14:30,Hannover 96,1,0,Mainz 05,Apr 27 2019
14:30,Fortuna Duesseldorf,4,1,Werder Bremen,Apr 27 2019
14:30,Borussia Dortmund,2,4,Schalke 04,Apr 27 2019
14:30,Eintracht Frankfurt,0,0,Hertha Berlin,Apr 27 2019
14:30,RasenBallsport Leipzig,2,1,Freiburg,Apr 27 2019
17:30,VfB Stuttgart,1,0,Borussia M.Gladbach,Apr 27 2019
14:30,Hoffenheim,1,4,Wolfsburg,Apr 28 2019
17:00,Nuernberg,1,1,Bayern Munich,Apr 28 2019
19:30,Augsburg,2,1,Borussia Dortmund,Mac 1 2019
14:30,Hertha Berlin,2,1,Mainz 05,Mac 2 2019
14:30,Eintracht Frankfurt,3,2,Hoffenheim,Mac 2 2019
14:30,Schalke 04,0,4,Fortuna Duesseldorf,Mac 2 2019
14:30,Bayer Leverkusen,2,0,Freiburg,Mac 2 2019
14:30,Nuernberg,0,1,RasenBallsport Leipzig,Mac 2 2019
17:30,Borussia M.Gladbach,1,5,Bayern Munich,Mac 2 2019
14:30,VfB Stuttgart,5,1,Hannover 96,Mac 3 2019
17:00,Wolfsburg,1,1,Werder Bremen,Mac 3 2019
19:30,Werder Bremen,4,2,Schalke 04,Mac 8 2019
14:30,Borussia Dortmund,3,1,VfB Stuttgart,Mac 9 2019
14:30,RasenBallsport Leipzig,0,0,Augsburg,Mac 9 2019
14:30,Bayern Munich,6,0,Wolfsburg,Mac 9 2019
14:30,Freiburg,2,1,Hertha Berlin,Mac 9 2019
17:30,Mainz 05,0,1,Borussia M.Gladbach,Mac 9 2019
14:30,Hoffenheim,2,1,Nuernberg,Mac 10 2019
17:00,Hannover 96,2,3,Bayer Leverkusen,Mac 10 2019
19:30,Fortuna Duesseldorf,0,3,Eintracht Frankfurt,Mac 11 2019
19:30,Borussia M.Gladbach,1,1,Freiburg,Mac 15 2019
14:30,Augsburg,3,1,Hannover 96,Mac 16 2019
14:30,Wolfsburg,5,2,Fortuna Duesseldorf,Mac 16 2019
14:30,Schalke 04,0,1,RasenBallsport Leipzig,Mac 16 2019
14:30,VfB Stuttgart,1,1,Hoffenheim,Mac 16 2019
17:30,Hertha Berlin,2,3,Borussia Dortmund,Mac 16 2019
12:30,Bayer Leverkusen,1,3,Werder Bremen,Mac 17 2019
14:30,Eintracht Frankfurt,1,0,Nuernberg,Mac 17 2019
17:00,Bayern Munich,6,0,Mainz 05,Mac 17 2019
19:30,Hoffenheim,4,1,Bayer Leverkusen,Mac 29 2019
14:30,Borussia Dortmund,2,0,Wolfsburg,Mac 30 2019
14:30,Nuernberg,3,0,Augsburg,Mac 30 2019
14:30,Fortuna Duesseldorf,3,1,Borussia M.Gladbach,Mac 30 2019
14:30,Freiburg,1,1,Bayern Munich,Mac 30 2019
14:30,Werder Bremen,3,1,Mainz 05,Mac 30 2019
17:30,RasenBallsport Leipzig,5,0,Hertha Berlin,Mac 30 2019
14:30,Hannover 96,0,1,Schalke 04,Mac 31 2019
17:00,Eintracht Frankfurt,3,0,VfB Stuttgart,Mac 31 2019
19:30,Hannover 96,0,3,RasenBallsport Leipzig,Feb 1 2019
14:30,Nuernberg,1,1,Werder Bremen,Feb 2 2019
14:30,Bayer Leverkusen,3,1,Bayern Munich,Feb 2 2019
14:30,Eintracht Frankfurt,1,1,Borussia Dortmund,Feb 2 2019
14:30,Hertha Berlin,0,1,Wolfsburg,Feb 2 2019
14:30,Hoffenheim,1,1,Fortuna Duesseldorf,Feb 2 2019
17:30,Schalke 04,0,2,Borussia M.Gladbach,Feb 2 2019
14:30,Augsburg,3,0,Mainz 05,Feb 3 2019
17:00,VfB Stuttgart,2,2,Freiburg,Feb 3 2019
19:30,Mainz 05,1,5,Bayer Leverkusen,Feb 8 2019
14:30,Hannover 96,2,0,Nuernberg,Feb 9 2019
14:30,Freiburg,3,3,Wolfsburg,Feb 9 2019
14:30,Borussia Dortmund,3,3,Hoffenheim,Feb 9 2019
14:30,RasenBallsport Leipzig,0,0,Eintracht Frankfurt,Feb 9 2019
14:30,Borussia M.Gladbach,0,3,Hertha Berlin,Feb 9 2019
17:30,Bayern Munich,3,1,Schalke 04,Feb 9 2019
14:30,Werder Bremen,4,0,Augsburg,Feb 10 2019
17:00,Fortuna Duesseldorf,3,0,VfB Stuttgart,Feb 10 2019
19:30,Augsburg,2,3,Bayern Munich,Feb 15 2019
14:30,Wolfsburg,3,0,Mainz 05,Feb 16 2019
14:30,Hoffenheim,3,0,Hannover 96,Feb 16 2019
14:30,VfB Stuttgart,1,3,RasenBallsport Leipzig,Feb 16 2019
14:30,Schalke 04,0,0,Freiburg,Feb 16 2019
17:30,Hertha Berlin,1,1,Werder Bremen,Feb 16 2019
14:30,Eintracht Frankfurt,1,1,Borussia M.Gladbach,Feb 17 2019
17:00,Bayer Leverkusen,2,0,Fortuna Duesseldorf,Feb 17 2019
19:30,Nuernberg,0,0,Borussia Dortmund,Feb 18 2019
19:30,Werder Bremen,1,1,VfB Stuttgart,Feb 22 2019
14:30,Borussia M.Gladbach,0,3,Wolfsburg,Feb 23 2019
14:30,Freiburg,5,1,Augsburg,Feb 23 2019
14:30,Mainz 05,3,0,Schalke 04,Feb 23 2019
14:30,Bayern Munich,1,0,Hertha Berlin,Feb 23 2019
17:30,Fortuna Duesseldorf,2,1,Nuernberg,Feb 23 2019
14:30,Hannover 96,0,3,Eintracht Frankfurt,Feb 24 2019
17:00,Borussia Dortmund,3,2,Bayer Leverkusen,Feb 24 2019
19:30,RasenBallsport Leipzig,1,1,Hoffenheim,Feb 25 2019
19:30,Hoffenheim,1,3,Bayern Munich,Jan 18 2019
14:30,Bayer Leverkusen,0,1,Borussia M.Gladbach,Jan 19 2019
14:30,VfB Stuttgart,2,3,Mainz 05,Jan 19 2019
14:30,Eintracht Frankfurt,3,1,Freiburg,Jan 19 2019
14:30,Augsburg,1,2,Fortuna Duesseldorf,Jan 19 2019
14:30,Hannover 96,0,1,Werder Bremen,Jan 19 2019
17:30,RasenBallsport Leipzig,0,1,Borussia Dortmund,Jan 19 2019
14:30,Nuernberg,1,3,Hertha Berlin,Jan 20 2019
17:00,Schalke 04,2,1,Wolfsburg,Jan 20 2019
19:30,Hertha Berlin,2,2,Schalke 04,Jan 25 2019
14:30,Borussia Dortmund,5,1,Hannover 96,Jan 26 2019
14:30,Borussia M.Gladbach,2,0,Augsburg,Jan 26 2019
14:30,Freiburg,2,4,Hoffenheim,Jan 26 2019
14:30,Mainz 05,2,1,Nuernberg,Jan 26 2019
14:30,Wolfsburg,0,3,Bayer Leverkusen,Jan 26 2019
17:30,Werder Bremen,2,2,Eintracht Frankfurt,Jan 26 2019
14:30,Bayern Munich,4,1,VfB Stuttgart,Jan 27 2019
17:00,Fortuna Duesseldorf,0,4,RasenBallsport Leipzig,Jan 27 2019
14:30,Borussia Dortmund,2,0,Freiburg,Des 1 2018
14:30,VfB Stuttgart,1,0,Augsburg,Des 1 2018
14:30,Werder Bremen,1,2,Bayern Munich,Des 1 2018
14:30,Hannover 96,0,2,Hertha Berlin,Des 1 2018
17:30,Hoffenheim,1,1,Schalke 04,Des 1 2018
14:30,RasenBallsport Leipzig,2,0,Borussia M.Gladbach,Des 2 2018
17:00,Eintracht Frankfurt,1,2,Wolfsburg,Des 2 2018
19:30,Nuernberg,1,1,Bayer Leverkusen,Des 3 2018
19:30,Werder Bremen,3,1,Fortuna Duesseldorf,Des 7 2018
14:30,Freiburg,3,0,RasenBallsport Leipzig,Des 8 2018
14:30,Bayern Munich,3,0,Nuernberg,Des 8 2018
14:30,Schalke 04,1,2,Borussia Dortmund,Des 8 2018
14:30,Bayer Leverkusen,1,0,Augsburg,Des 8 2018
14:30,Wolfsburg,2,2,Hoffenheim,Des 8 2018
17:30,Hertha Berlin,1,0,Eintracht Frankfurt,Des 8 2018
14:30,Mainz 05,1,1,Hannover 96,Des 9 2018
17:00,Borussia M.Gladbach,3,0,VfB Stuttgart,Des 9 2018
19:30,Nuernberg,0,2,Wolfsburg,Des 14 2018
14:30,Augsburg,1,1,Schalke 04,Des 15 2018
14:30,Hannover 96,0,4,Bayern Munich,Des 15 2018
14:30,Fortuna Duesseldorf,2,0,Freiburg,Des 15 2018
14:30,VfB Stuttgart,2,1,Hertha Berlin,Des 15 2018
14:30,Hoffenheim,0,0,Borussia M.Gladbach,Des 15 2018
17:30,Borussia Dortmund,2,1,Werder Bremen,Des 15 2018
14:30,RasenBallsport Leipzig,4,1,Mainz 05,Des 16 2018
17:00,Eintracht Frankfurt,2,1,Bayer Leverkusen,Des 16 2018
17:30,Borussia M.Gladbach,2,0,Nuernberg,Des 18 2018
19:30,Wolfsburg,2,0,VfB Stuttgart,Des 18 2018
19:30,Fortuna Duesseldorf,2,1,Borussia Dortmund,Des 18 2018
19:30,Hertha Berlin,2,2,Augsburg,Des 18 2018
17:30,Schalke 04,1,2,Bayer Leverkusen,Des 19 2018
19:30,Werder Bremen,1,1,Hoffenheim,Des 19 2018
19:30,Freiburg,1,1,Hannover 96,Des 19 2018
19:30,Mainz 05,2,2,Eintracht Frankfurt,Des 19 2018
19:30,Bayern Munich,1,0,RasenBallsport Leipzig,Des 19 2018
19:30,Borussia Dortmund,2,1,Borussia M.Gladbach,Des 21 2018
14:30,Bayer Leverkusen,3,1,Hertha Berlin,Des 22 2018
14:30,RasenBallsport Leipzig,3,2,Werder Bremen,Des 22 2018
14:30,VfB Stuttgart,1,3,Schalke 04,Des 22 2018
14:30,Hannover 96,0,1,Fortuna Duesseldorf,Des 22 2018
14:30,Nuernberg,0,1,Freiburg,Des 22 2018
17:30,Eintracht Frankfurt,0,3,Bayern Munich,Des 22 2018
14:30,Augsburg,2,3,Wolfsburg,Des 23 2018
17:00,Hoffenheim,1,1,Mainz 05,Des 23 2018
19:30,VfB Stuttgart,0,3,Eintracht Frankfurt,Nov 2 2018
14:30,Bayern Munich,1,1,Freiburg,Nov 3 2018
14:30,Schalke 04,3,1,Hannover 96,Nov 3 2018
14:30,Bayer Leverkusen,1,4,Hoffenheim,Nov 3 2018
14:30,Wolfsburg,0,1,Borussia Dortmund,Nov 3 2018
14:30,Augsburg,2,2,Nuernberg,Nov 3 2018
