Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
12:00,Granada,1,2,Levante,Des 14 2019
15:00,Real Sociedad,2,2,Barcelona,Des 14 2019
17:30,Athletic Bilbao,0,0,Eibar,Des 14 2019
20:00,Atletico Madrid,2,0,Osasuna,Des 14 2019
11:00,Getafe,2,0,Real Valladolid,Des 15 2019
13:00,Celta Vigo,2,2,Mallorca,Des 15 2019
15:00,Espanyol,2,2,Real Betis,Des 15 2019
17:30,Sevilla,1,2,Villarreal,Des 15 2019
20:00,Valencia,1,1,Real Madrid,Des 15 2019
19:00,Barcelona,0,0,Real Madrid,Des 18 2019
20:00,Eibar,3,0,Granada,Des 20 2019
12:00,Mallorca,0,2,Sevilla,Des 21 2019
15:00,Barcelona,4,1,Deportivo Alaves,Des 21 2019
17:30,Villarreal,1,0,Getafe,Des 21 2019
20:00,Real Valladolid,1,1,Valencia,Des 21 2019
11:00,Leganes,2,0,Espanyol,Des 22 2019
13:00,Osasuna,3,4,Real Sociedad,Des 22 2019
15:00,Real Betis,1,2,Atletico Madrid,Des 22 2019
17:30,Levante,3,1,Celta Vigo,Des 22 2019
20:00,Real Madrid,0,0,Athletic Bilbao,Des 22 2019
12:00,Espanyol,1,2,Valencia,Nov 2 2019
15:00,Levante,3,1,Barcelona,Nov 2 2019
17:30,Sevilla,1,1,Atletico Madrid,Nov 2 2019
20:00,Real Madrid,0,0,Real Betis,Nov 2 2019
11:00,Real Valladolid,3,0,Mallorca,Nov 3 2019
13:00,Villarreal,0,0,Athletic Bilbao,Nov 3 2019
15:00,Osasuna,4,2,Deportivo Alaves,Nov 3 2019
17:30,Celta Vigo,0,1,Getafe,Nov 3 2019
17:30,Leganes,1,2,Eibar,Nov 3 2019
20:00,Granada,1,2,Real Sociedad,Nov 3 2019
20:00,Real Sociedad,1,1,Leganes,Nov 8 2019
12:00,Deportivo Alaves,3,0,Real Valladolid,Nov 9 2019
15:00,Valencia,2,0,Granada,Nov 9 2019
17:30,Eibar,0,4,Real Madrid,Nov 9 2019
20:00,Barcelona,4,1,Celta Vigo,Nov 9 2019
11:00,Mallorca,3,1,Villarreal,Nov 10 2019
13:00,Athletic Bilbao,2,1,Levante,Nov 10 2019
15:00,Atletico Madrid,3,1,Espanyol,Nov 10 2019
17:30,Getafe,0,0,Osasuna,Nov 10 2019
20:00,Real Betis,1,2,Sevilla,Nov 10 2019
20:00,Levante,2,1,Mallorca,Nov 22 2019
12:00,Leganes,1,2,Barcelona,Nov 23 2019
15:00,Real Betis,2,1,Valencia,Nov 23 2019
17:30,Granada,1,1,Atletico Madrid,Nov 23 2019
20:00,Real Madrid,3,1,Real Sociedad,Nov 23 2019
11:00,Espanyol,1,1,Getafe,Nov 24 2019
13:00,Osasuna,1,2,Athletic Bilbao,Nov 24 2019
15:00,Eibar,0,2,Deportivo Alaves,Nov 24 2019
17:30,Villarreal,1,3,Celta Vigo,Nov 24 2019
20:00,Real Valladolid,0,1,Sevilla,Nov 24 2019
20:00,Celta Vigo,0,0,Real Valladolid,Nov 29 2019
12:00,Deportivo Alaves,1,2,Real Madrid,Nov 30 2019
15:00,Real Sociedad,4,1,Eibar,Nov 30 2019
17:30,Mallorca,1,2,Real Betis,Nov 30 2019
20:00,Valencia,2,1,Villarreal,Nov 30 2019
20:00,Real Betis,1,1,Eibar,Okt 4 2019
12:00,Leganes,1,2,Levante,Okt 5 2019
15:00,Real Madrid,4,2,Granada,Okt 5 2019
17:30,Valencia,2,1,Deportivo Alaves,Okt 5 2019
20:00,Osasuna,2,1,Villarreal,Okt 5 2019
11:00,Mallorca,2,0,Espanyol,Okt 6 2019
13:00,Celta Vigo,1,0,Athletic Bilbao,Okt 6 2019
15:00,Real Valladolid,0,0,Atletico Madrid,Okt 6 2019
17:30,Real Sociedad,1,2,Getafe,Okt 6 2019
20:00,Barcelona,4,0,Sevilla,Okt 6 2019
20:00,Granada,1,0,Osasuna,Okt 18 2019
12:00,Eibar,0,3,Barcelona,Okt 19 2019
15:00,Atletico Madrid,1,1,Valencia,Okt 19 2019
17:30,Getafe,2,0,Leganes,Okt 19 2019
20:00,Mallorca,1,0,Real Madrid,Okt 19 2019
11:00,Deportivo Alaves,2,0,Celta Vigo,Okt 20 2019
13:00,Real Sociedad,3,1,Real Betis,Okt 20 2019
15:00,Espanyol,0,1,Villarreal,Okt 20 2019
17:30,Athletic Bilbao,1,1,Real Valladolid,Okt 20 2019
20:00,Sevilla,1,0,Levante,Okt 20 2019
20:00,Villarreal,4,1,Deportivo Alaves,Okt 25 2019
15:00,Leganes,1,0,Mallorca,Okt 26 2019
17:30,Real Valladolid,2,0,Eibar,Okt 26 2019
20:00,Atletico Madrid,2,0,Athletic Bilbao,Okt 26 2019
11:00,Celta Vigo,0,1,Real Sociedad,Okt 27 2019
13:00,Granada,1,0,Real Betis,Okt 27 2019
15:00,Levante,0,1,Espanyol,Okt 27 2019
17:30,Sevilla,2,0,Getafe,Okt 27 2019
20:00,Osasuna,3,1,Valencia,Okt 27 2019
18:00,Deportivo Alaves,1,1,Atletico Madrid,Okt 29 2019
20:15,Barcelona,5,1,Real Valladolid,Okt 29 2019
18:00,Real Sociedad,1,2,Levante,Okt 30 2019
18:00,Valencia,1,1,Sevilla,Okt 30 2019
19:00,Athletic Bilbao,3,0,Espanyol,Okt 30 2019
20:00,Real Betis,2,1,Celta Vigo,Okt 30 2019
20:15,Real Madrid,5,0,Leganes,Okt 30 2019
18:00,Mallorca,2,2,Osasuna,Okt 31 2019
18:00,Eibar,2,1,Villarreal,Okt 31 2019
20:15,Getafe,3,1,Granada,Okt 31 2019
16:00,Valencia,2,0,Mallorca,Sep 1 2019
18:00,Espanyol,0,3,Granada,Sep 1 2019
18:00,Atletico Madrid,3,2,Eibar,Sep 1 2019
20:00,Villarreal,2,2,Real Madrid,Sep 1 2019
20:00,Mallorca,0,0,Athletic Bilbao,Sep 13 2019
12:00,Real Madrid,3,2,Levante,Sep 14 2019
15:00,Leganes,0,3,Villarreal,Sep 14 2019
17:30,Real Sociedad,2,0,Atletico Madrid,Sep 14 2019
20:00,Barcelona,5,2,Valencia,Sep 14 2019
11:00,Eibar,1,2,Espanyol,Sep 15 2019
13:00,Deportivo Alaves,0,1,Sevilla,Sep 15 2019
15:00,Celta Vigo,0,2,Granada,Sep 15 2019
17:30,Real Valladolid,1,1,Osasuna,Sep 15 2019
20:00,Real Betis,1,1,Getafe,Sep 15 2019
20:00,Osasuna,0,0,Real Betis,Sep 20 2019
12:00,Villarreal,2,0,Real Valladolid,Sep 21 2019
15:00,Levante,0,0,Eibar,Sep 21 2019
17:30,Atletico Madrid,0,0,Celta Vigo,Sep 21 2019
20:00,Granada,2,0,Barcelona,Sep 21 2019
11:00,Getafe,4,2,Mallorca,Sep 22 2019
13:00,Espanyol,1,3,Real Sociedad,Sep 22 2019
15:00,Valencia,1,1,Leganes,Sep 22 2019
17:30,Athletic Bilbao,2,0,Deportivo Alaves,Sep 22 2019
20:00,Sevilla,0,1,Real Madrid,Sep 22 2019
18:00,Real Valladolid,1,1,Granada,Sep 24 2019
19:00,Real Betis,3,1,Levante,Sep 24 2019
20:00,Barcelona,2,1,Villarreal,Sep 24 2019
18:00,Leganes,1,1,Athletic Bilbao,Sep 25 2019
18:00,Mallorca,0,2,Atletico Madrid,Sep 25 2019
19:00,Valencia,3,3,Getafe,Sep 25 2019
20:00,Real Madrid,2,0,Osasuna,Sep 25 2019
18:00,Eibar,3,2,Sevilla,Sep 26 2019
19:00,Celta Vigo,1,1,Espanyol,Sep 26 2019
20:00,Real Sociedad,3,0,Deportivo Alaves,Sep 26 2019
20:00,Villarreal,5,1,Real Betis,Sep 27 2019
12:00,Athletic Bilbao,0,1,Valencia,Sep 28 2019
15:00,Getafe,0,2,Barcelona,Sep 28 2019
17:30,Granada,1,0,Leganes,Sep 28 2019
20:00,Atletico Madrid,0,0,Real Madrid,Sep 28 2019
11:00,Espanyol,0,2,Real Valladolid,Sep 29 2019
13:00,Eibar,2,0,Celta Vigo,Sep 29 2019
15:00,Deportivo Alaves,2,0,Mallorca,Sep 29 2019
17:30,Levante,1,1,Osasuna,Sep 29 2019
20:00,Sevilla,3,2,Real Sociedad,Sep 29 2019
20:00,Sevilla,0,3,Leganes,Mei 3 2019
12:00,Levante,4,1,Rayo Vallecano,Mei 4 2019
15:15,Espanyol,3,0,Atletico Madrid,Mei 4 2019
17:30,Deportivo Alaves,0,1,Real Sociedad,Mei 4 2019
19:45,Celta Vigo,2,0,Barcelona,Mei 4 2019
11:00,Getafe,2,0,Girona,Mei 5 2019
13:00,Eibar,1,0,Real Betis,Mei 5 2019
15:15,Real Madrid,3,2,Villarreal,Mei 5 2019
17:30,Real Valladolid,1,0,Athletic Bilbao,Mei 5 2019
