Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
17:30,Besiktas,4,1,Genclerbirligi,Des 27 2019
12:00,Ankaragucu,2,2,Denizlispor,Des 28 2019
14:30,Istanbul Basaksehir,5,1,Kasimpasa,Des 28 2019
14:30,Trabzonspor,6,2,Kayserispor,Des 28 2019
17:00,Galatasaray,5,0,Antalyaspor,Des 28 2019
11:00,Sivasspor,1,0,Goztepe,Des 29 2019
13:30,Gaziantep FK,1,1,Yeni Malatyaspor,Des 29 2019
13:30,Alanyaspor,2,1,Konyaspor,Des 29 2019
16:00,Rizespor,1,2,Fenerbahce,Des 29 2019
17:30,Galatasaray,2,0,Rizespor,Nov 1 2019
12:00,Konyaspor,1,1,Genclerbirligi,Nov 2 2019
14:30,Alanyaspor,0,0,Istanbul Basaksehir,Nov 2 2019
14:30,Trabzonspor,0,1,Goztepe,Nov 2 2019
17:00,Antalyaspor,1,2,Besiktas,Nov 2 2019
11:00,Denizlispor,0,2,Sivasspor,Nov 3 2019
13:30,Kasimpasa,2,2,Yeni Malatyaspor,Nov 3 2019
16:00,Kayserispor,1,0,Fenerbahce,Nov 3 2019
17:00,Ankaragucu,1,2,Gaziantep FK,Nov 4 2019
17:30,Fenerbahce,3,2,Kasimpasa,Nov 8 2019
12:00,Genclerbirligi,2,1,Kayserispor,Nov 9 2019
14:30,Rizespor,1,0,Antalyaspor,Nov 9 2019
14:30,Sivasspor,2,0,Konyaspor,Nov 9 2019
17:00,Gaziantep FK,0,2,Galatasaray,Nov 9 2019
11:00,Goztepe,1,1,Yeni Malatyaspor,Nov 10 2019
13:30,Trabzonspor,1,0,Alanyaspor,Nov 10 2019
16:00,Besiktas,1,0,Denizlispor,Nov 10 2019
16:00,Istanbul Basaksehir,2,1,Ankaragucu,Nov 10 2019
17:30,Galatasaray,0,1,Istanbul Basaksehir,Nov 22 2019
12:00,Denizlispor,2,0,Rizespor,Nov 23 2019
14:30,Ankaragucu,0,3,Trabzonspor,Nov 23 2019
17:00,Konyaspor,0,1,Besiktas,Nov 23 2019
11:00,Kayserispor,1,4,Sivasspor,Nov 24 2019
13:30,Alanyaspor,0,1,Goztepe,Nov 24 2019
13:30,Kasimpasa,1,2,Genclerbirligi,Nov 24 2019
16:00,Yeni Malatyaspor,0,0,Fenerbahce,Nov 24 2019
17:00,Antalyaspor,1,1,Gaziantep FK,Nov 25 2019
17:30,Genclerbirligi,3,3,Yeni Malatyaspor,Nov 29 2019
12:00,Rizespor,3,1,Konyaspor,Nov 30 2019
12:00,Sivasspor,2,0,Kasimpasa,Nov 30 2019
14:30,Alanyaspor,5,0,Ankaragucu,Nov 30 2019
17:00,Goztepe,2,2,Fenerbahce,Nov 30 2019
18:30,Yeni Malatyaspor,5,1,Denizlispor,Okt 4 2019
18:30,Fenerbahce,0,1,Antalyaspor,Okt 4 2019
13:00,Kasimpasa,1,4,Konyaspor,Okt 5 2019
15:30,Goztepe,4,0,Kayserispor,Okt 5 2019
18:00,Genclerbirligi,0,0,Galatasaray,Okt 5 2019
12:00,Sivasspor,3,1,Ankaragucu,Okt 6 2019
14:30,Besiktas,2,0,Alanyaspor,Okt 6 2019
17:00,Rizespor,1,2,Trabzonspor,Okt 6 2019
17:00,Gaziantep FK,1,2,Istanbul Basaksehir,Okt 6 2019
18:30,Galatasaray,3,2,Sivasspor,Okt 18 2019
13:00,Antalyaspor,0,6,Genclerbirligi,Okt 19 2019
15:30,Trabzonspor,4,1,Gaziantep FK,Okt 19 2019
15:30,Istanbul Basaksehir,2,1,Goztepe,Okt 19 2019
18:00,Ankaragucu,0,0,Besiktas,Okt 19 2019
12:00,Kayserispor,1,1,Kasimpasa,Okt 20 2019
14:30,Alanyaspor,5,2,Rizespor,Okt 20 2019
17:00,Denizlispor,1,2,Fenerbahce,Okt 20 2019
18:00,Konyaspor,0,2,Yeni Malatyaspor,Okt 21 2019
18:30,Rizespor,2,0,Ankaragucu,Okt 25 2019
13:00,Sivasspor,2,1,Antalyaspor,Okt 26 2019
15:30,Gaziantep FK,1,1,Alanyaspor,Okt 26 2019
18:00,Fenerbahce,5,1,Konyaspor,Okt 26 2019
11:00,Yeni Malatyaspor,4,0,Kayserispor,Okt 27 2019
13:30,Goztepe,1,4,Kasimpasa,Okt 27 2019
13:30,Genclerbirligi,0,2,Denizlispor,Okt 27 2019
16:00,Besiktas,1,0,Galatasaray,Okt 27 2019
17:00,Istanbul Basaksehir,2,2,Trabzonspor,Okt 28 2019
17:15,Genclerbirligi,1,2,Istanbul Basaksehir,Sep 1 2019
17:15,Sivasspor,1,1,Gaziantep FK,Sep 1 2019
19:45,Fenerbahce,1,1,Trabzonspor,Sep 1 2019
19:45,Yeni Malatyaspor,2,3,Alanyaspor,Sep 1 2019
18:30,Galatasaray,1,0,Kasimpasa,Sep 13 2019
15:00,Istanbul Basaksehir,1,1,Sivasspor,Sep 14 2019
18:00,Antalyaspor,2,2,Kayserispor,Sep 14 2019
18:00,Gaziantep FK,3,2,Besiktas,Sep 14 2019
15:00,Rizespor,0,0,Goztepe,Sep 15 2019
15:00,Ankaragucu,0,4,Yeni Malatyaspor,Sep 15 2019
18:00,Trabzonspor,2,2,Genclerbirligi,Sep 15 2019
18:00,Denizlispor,0,1,Konyaspor,Sep 15 2019
18:00,Alanyaspor,3,1,Fenerbahce,Sep 16 2019
18:30,Goztepe,1,0,Konyaspor,Sep 20 2019
13:00,Kasimpasa,3,0,Antalyaspor,Sep 21 2019
15:30,Kayserispor,1,1,Denizlispor,Sep 21 2019
18:00,Fenerbahce,2,1,Ankaragucu,Sep 21 2019
12:00,Rizespor,1,2,Gaziantep FK,Sep 22 2019
14:30,Genclerbirligi,1,1,Alanyaspor,Sep 22 2019
17:00,Yeni Malatyaspor,1,1,Galatasaray,Sep 22 2019
18:00,Besiktas,1,1,Istanbul Basaksehir,Sep 23 2019
18:00,Sivasspor,2,1,Trabzonspor,Sep 23 2019
18:30,Istanbul Basaksehir,5,0,Rizespor,Sep 27 2019
13:00,Denizlispor,0,1,Kasimpasa,Sep 28 2019
15:30,Alanyaspor,1,1,Sivasspor,Sep 28 2019
18:00,Galatasaray,0,0,Fenerbahce,Sep 28 2019
12:00,Konyaspor,2,1,Kayserispor,Sep 29 2019
14:30,Antalyaspor,3,0,Yeni Malatyaspor,Sep 29 2019
14:30,Ankaragucu,2,1,Genclerbirligi,Sep 29 2019
17:00,Trabzonspor,4,1,Besiktas,Sep 29 2019
18:00,Gaziantep FK,1,1,Goztepe,Sep 30 2019
18:30,Sivasspor,0,0,Istanbul Basaksehir,Mei 3 2019
14:00,Ankaragucu,2,2,Rizespor,Mei 4 2019
14:00,Erzurum BB,2,0,Bursaspor,Mei 4 2019
17:00,Kasimpasa,1,3,Fenerbahce,Mei 4 2019
14:00,Akhisarspor,0,2,Yeni Malatyaspor,Mei 5 2019
14:00,Goztepe,4,1,Antalyaspor,Mei 5 2019
17:00,Galatasaray,2,0,Besiktas,Mei 5 2019
18:30,Alanyaspor,2,4,Konyaspor,Mei 6 2019
18:30,Trabzonspor,4,2,Kayserispor,Mei 6 2019
18:30,Antalyaspor,0,1,Bursaspor,Mei 10 2019
14:00,Rizespor,2,3,Galatasaray,Mei 11 2019
17:00,Fenerbahce,2,1,Akhisarspor,Mei 11 2019
17:00,Goztepe,3,3,Sivasspor,Mei 11 2019
14:00,Kayserispor,2,1,Kasimpasa,Mei 12 2019
14:00,Konyaspor,2,2,Trabzonspor,Mei 12 2019
17:00,Yeni Malatyaspor,3,1,Erzurum BB,Mei 12 2019
17:00,Istanbul Basaksehir,2,1,Ankaragucu,Mei 12 2019
18:00,Besiktas,2,1,Alanyaspor,Mei 13 2019
18:30,Kasimpasa,1,1,Konyaspor,Mei 17 2019
17:00,Trabzonspor,2,1,Besiktas,Mei 18 2019
17:00,Antalyaspor,3,0,Yeni Malatyaspor,Mei 18 2019
14:00,Akhisarspor,2,2,Kayserispor,Mei 19 2019
14:00,Bursaspor,0,0,Goztepe,Mei 19 2019
17:00,Alanyaspor,1,1,Rizespor,Mei 19 2019
17:00,Galatasaray,2,1,Istanbul Basaksehir,Mei 19 2019
18:00,Ankaragucu,3,1,Sivasspor,Mei 20 2019
18:00,Erzurum BB,0,1,Fenerbahce,Mei 20 2019
16:00,Istanbul Basaksehir,1,1,Alanyaspor,Mei 24 2019
19:00,Sivasspor,4,3,Galatasaray,Mei 24 2019
19:00,Besiktas,3,2,Kasimpasa,Mei 24 2019
19:00,Rizespor,2,3,Trabzonspor,Mei 24 2019
17:00,Konyaspor,0,0,Akhisarspor,Mei 25 2019
17:00,Kayserispor,0,2,Erzurum BB,Mei 26 2019
17:00,Yeni Malatyaspor,1,2,Bursaspor,Mei 26 2019
17:00,Goztepe,2,1,Ankaragucu,Mei 26 2019
17:00,Fenerbahce,3,1,Antalyaspor,Mei 26 2019
18:30,Trabzonspor,4,1,Antalyaspor,Apr 5 2019
14:00,Alanyaspor,1,0,Bursaspor,Apr 6 2019
14:00,Sivasspor,1,3,Kayserispor,Apr 6 2019
17:00,Galatasaray,3,0,Yeni Malatyaspor,Apr 6 2019
11:30,Kasimpasa,2,1,Erzurum BB,Apr 7 2019
14:00,Goztepe,0,1,Akhisarspor,Apr 7 2019
14:00,Ankaragucu,1,1,Fenerbahce,Apr 7 2019
17:00,Istanbul Basaksehir,2,0,Konyaspor,Apr 7 2019
18:00,Rizespor,2,7,Besiktas,Apr 8 2019
18:30,Bursaspor,0,1,Trabzonspor,Apr 12 2019
14:00,Konyaspor,1,1,Sivasspor,Apr 13 2019
14:00,Rizespor,1,0,Goztepe,Apr 13 2019
17:00,Besiktas,2,1,Istanbul Basaksehir,Apr 13 2019
11:30,Kayserispor,0,2,Ankaragucu,Apr 14 2019
14:00,Yeni Malatyaspor,1,1,Alanyaspor,Apr 14 2019
14:00,Antalyaspor,1,0,Kasimpasa,Apr 14 2019
17:00,Fenerbahce,1,1,Galatasaray,Apr 14 2019
18:00,Erzurum BB,2,1,Akhisarspor,Apr 15 2019
18:30,Kasimpasa,1,1,Bursaspor,Apr 19 2019
14:00,Trabzonspor,2,1,Yeni Malatyaspor,Apr 20 2019
14:00,Akhisarspor,1,2,Antalyaspor,Apr 20 2019
17:00,Goztepe,0,1,Erzurum BB,Apr 20 2019
17:00,Galatasaray,3,1,Kayserispor,Apr 20 2019
11:30,Ankaragucu,0,0,Konyaspor,Apr 21 2019
14:00,Istanbul Basaksehir,1,1,Rizespor,Apr 21 2019
17:00,Alanyaspor,1,0,Fenerbahce,Apr 21 2019
18:00,Sivasspor,1,2,Besiktas,Apr 22 2019
18:30,Istanbul Basaksehir,0,2,Goztepe,Apr 26 2019
14:00,Rizespor,0,0,Sivasspor,Apr 27 2019
14:00,Antalyaspor,1,1,Erzurum BB,Apr 27 2019
17:00,Fenerbahce,1,1,Trabzonspor,Apr 27 2019
14:00,Kayserispor,1,1,Alanyaspor,Apr 28 2019
14:00,Bursaspor,0,0,Akhisarspor,Apr 28 2019
17:00,Besiktas,4,1,Ankaragucu,Apr 28 2019
18:00,Yeni Malatyaspor,2,1,Kasimpasa,Apr 29 2019
18:00,Konyaspor,0,0,Galatasaray,Apr 29 2019
17:30,Antalyaspor,2,4,Ankaragucu,Mac 1 2019
13:00,Bursaspor,3,2,Sivasspor,Mac 2 2019
13:00,Kayserispor,2,2,Besiktas,Mac 2 2019
16:00,Fenerbahce,3,2,Rizespor,Mac 2 2019
10:30,Konyaspor,1,1,Goztepe,Mac 3 2019
13:00,Yeni Malatyaspor,0,2,Istanbul Basaksehir,Mac 3 2019
16:00,Erzurum BB,1,1,Galatasaray,Mac 3 2019
17:00,Kasimpasa,2,2,Trabzonspor,Mac 4 2019
17:00,Akhisarspor,3,1,Alanyaspor,Mac 4 2019
17:30,Sivasspor,2,0,Yeni Malatyaspor,Mac 8 2019
13:00,Trabzonspor,2,1,Akhisarspor,Mac 9 2019
16:00,Istanbul Basaksehir,2,1,Fenerbahce,Mac 9 2019
16:00,Ankaragucu,0,0,Bursaspor,Mac 9 2019
10:30,Alanyaspor,2,1,Erzurum BB,Mac 10 2019
13:00,Goztepe,0,0,Kasimpasa,Mac 10 2019
13:00,Rizespor,3,0,Kayserispor,Mac 10 2019
16:00,Besiktas,3,2,Konyaspor,Mac 10 2019
17:00,Galatasaray,5,0,Antalyaspor,Mac 11 2019
17:30,Fenerbahce,2,1,Sivasspor,Mac 15 2019
10:30,Konyaspor,0,2,Rizespor,Mac 16 2019
13:00,Erzurum BB,0,1,Trabzonspor,Mac 16 2019
13:00,Akhisarspor,2,3,Kasimpasa,Mac 16 2019
16:00,Antalyaspor,3,0,Alanyaspor,Mac 16 2019
16:00,Besiktas,1,0,Goztepe,Mac 16 2019
10:30,Yeni Malatyaspor,3,1,Ankaragucu,Mac 17 2019
13:00,Kayserispor,1,1,Istanbul Basaksehir,Mac 17 2019
16:00,Bursaspor,2,3,Galatasaray,Mac 17 2019
17:30,Fenerbahce,2,0,Goztepe,Feb 1 2019
10:30,Yeni Malatyaspor,1,1,Kayserispor,Feb 2 2019
13:00,Kasimpasa,1,3,Sivasspor,Feb 2 2019
13:00,Trabzonspor,1,0,Ankaragucu,Feb 2 2019
16:00,Alanyaspor,1,1,Galatasaray,Feb 2 2019
10:30,Erzurum BB,0,1,Rizespor,Feb 3 2019
13:00,Akhisarspor,0,3,Istanbul Basaksehir,Feb 3 2019
16:00,Antalyaspor,2,6,Besiktas,Feb 3 2019
17:00,Bursaspor,0,0,Konyaspor,Feb 4 2019
17:30,Kayserispor,1,0,Fenerbahce,Feb 8 2019
13:00,Rizespor,1,1,Antalyaspor,Feb 9 2019
13:00,Istanbul Basaksehir,1,1,Erzurum BB,Feb 9 2019
16:00,Besiktas,2,0,Bursaspor,Feb 9 2019
10:30,Konyaspor,1,1,Yeni Malatyaspor,Feb 10 2019
13:00,Goztepe,3,2,Alanyaspor,Feb 10 2019
16:00,Galatasaray,3,1,Trabzonspor,Feb 10 2019
17:00,Sivasspor,2,1,Akhisarspor,Feb 11 2019
17:00,Ankaragucu,3,0,Kasimpasa,Feb 11 2019
17:30,Yeni Malatyaspor,1,2,Besiktas,Feb 15 2019
10:30,Akhisarspor,0,0,Ankaragucu,Feb 16 2019
13:00,Bursaspor,0,2,Rizespor,Feb 16 2019
16:00,Fenerbahce,1,1,Konyaspor,Feb 16 2019
10:30,Erzurum BB,4,2,Sivasspor,Feb 17 2019
13:00,Kayserispor,2,1,Goztepe,Feb 17 2019
13:00,Trabzonspor,0,2,Alanyaspor,Feb 17 2019
16:00,Kasimpasa,1,4,Galatasaray,Feb 17 2019
17:00,Antalyaspor,0,1,Istanbul Basaksehir,Feb 18 2019
17:30,Goztepe,1,3,Trabzonspor,Feb 22 2019
17:30,Rizespor,3,0,Yeni Malatyaspor,Feb 22 2019
10:30,Sivasspor,1,2,Antalyaspor,Feb 23 2019
13:00,Alanyaspor,3,0,Kasimpasa,Feb 23 2019
10:30,Ankaragucu,2,1,Erzurum BB,Feb 24 2019
13:00,Konyaspor,0,1,Kayserispor,Feb 24 2019
16:00,Istanbul Basaksehir,3,0,Bursaspor,Feb 24 2019
16:00,Galatasaray,1,0,Akhisarspor,Feb 24 2019
18:00,Besiktas,3,3,Fenerbahce,Feb 25 2019
17:30,Akhisarspor,0,3,Besiktas,Jan 18 2019
10:30,Erzurum BB,1,2,Konyaspor,Jan 19 2019
10:30,Yeni Malatyaspor,3,2,Goztepe,Jan 19 2019
13:00,Antalyaspor,0,0,Kayserispor,Jan 19 2019
16:00,Galatasaray,6,0,Ankaragucu,Jan 19 2019
13:00,Alanyaspor,2,0,Sivasspor,Jan 20 2019
16:00,Trabzonspor,2,4,Istanbul Basaksehir,Jan 20 2019
17:00,Kasimpasa,0,1,Rizespor,Jan 21 2019
17:00,Bursaspor,1,1,Fenerbahce,Jan 21 2019
17:30,Besiktas,1,1,Erzurum BB,Jan 25 2019
13:00,Kayserispor,1,1,Bursaspor,Jan 26 2019
16:00,Goztepe,0,1,Galatasaray,Jan 26 2019
10:30,Rizespor,3,1,Akhisarspor,Jan 27 2019
13:00,Konyaspor,2,0,Antalyaspor,Jan 27 2019
16:00,Sivasspor,1,1,Trabzonspor,Jan 27 2019
17:00,Fenerbahce,3,2,Yeni Malatyaspor,Jan 28 2019
17:00,Istanbul Basaksehir,2,0,Kasimpasa,Jan 28 2019
17:00,Ankaragucu,0,2,Alanyaspor,Jan 28 2019
13:00,Antalyaspor,1,0,Goztepe,Des 1 2018
13:00,Istanbul Basaksehir,0,1,Sivasspor,Des 1 2018
16:00,Kayserispor,0,2,Trabzonspor,Des 1 2018
13:00,Bursaspor,2,1,Erzurum BB,Des 2 2018
17:00,Besiktas,1,0,Galatasaray,Des 2 2018
17:00,Yeni Malatyaspor,1,1,Akhisarspor,Des 3 2018
17:00,Fenerbahce,2,2,Kasimpasa,Des 3 2018
17:00,Alanyaspor,0,0,Besiktas,Des 7 2018
10:30,Sivasspor,2,0,Goztepe,Des 8 2018
13:00,Trabzonspor,3,0,Konyaspor,Des 8 2018
16:00,Galatasaray,2,2,Rizespor,Des 8 2018
10:30,Erzurum BB,1,3,Yeni Malatyaspor,Des 9 2018
13:00,Bursaspor,0,2,Antalyaspor,Des 9 2018
16:00,Akhisarspor,3,0,Fenerbahce,Des 9 2018
17:00,Kasimpasa,0,3,Kayserispor,Des 10 2018
17:00,Ankaragucu,0,1,Istanbul Basaksehir,Des 10 2018
17:30,Goztepe,0,0,Bursaspor,Des 14 2018
10:30,Sivasspor,4,0,Ankaragucu,Des 15 2018
10:30,Rizespor,1,1,Alanyaspor,Des 15 2018
13:00,Konyaspor,3,2,Kasimpasa,Des 15 2018
16:00,Istanbul Basaksehir,1,1,Galatasaray,Des 15 2018
10:30,Yeni Malatyaspor,2,0,Antalyaspor,Des 16 2018
13:00,Kayserispor,1,0,Akhisarspor,Des 16 2018
16:00,Besiktas,2,2,Trabzonspor,Des 16 2018
17:00,Fenerbahce,2,2,Erzurum BB,Des 17 2018
10:30,Ankaragucu,0,3,Goztepe,Des 22 2018
13:00,Alanyaspor,1,1,Istanbul Basaksehir,Des 22 2018
16:00,Kasimpasa,4,1,Besiktas,Des 22 2018
10:30,Erzurum BB,1,1,Kayserispor,Des 23 2018
13:00,Bursaspor,1,1,Yeni Malatyaspor,Des 23 2018
13:00,Trabzonspor,4,1,Rizespor,Des 23 2018
16:00,Galatasaray,4,2,Sivasspor,Des 23 2018
17:00,Antalyaspor,0,0,Fenerbahce,Des 24 2018
17:00,Akhisarspor,0,0,Konyaspor,Des 24 2018
18:00,Galatasaray,2,2,Fenerbahce,Nov 2 2018
10:30,Kasimpasa,1,2,Antalyaspor,Nov 3 2018
13:00,Akhisarspor,1,1,Erzurum BB,Nov 3 2018
16:00,Istanbul Basaksehir,1,0,Besiktas,Nov 3 2018
10:30,Ankaragucu,3,1,Kayserispor,Nov 4 2018
13:00,Alanyaspor,0,1,Yeni Malatyaspor,Nov 4 2018
16:00,Trabzonspor,1,1,Bursaspor,Nov 4 2018
17:00,Goztepe,2,0,Rizespor,Nov 5 2018
17:00,Sivasspor,0,0,Konyaspor,Nov 5 2018
17:00,Yeni Malatyaspor,5,0,Trabzonspor,Nov 9 2018
10:30,Konyaspor,2,0,Ankaragucu,Nov 10 2018
10:30,Erzurum BB,2,1,Goztepe,Nov 10 2018
13:00,Rizespor,1,2,Istanbul Basaksehir,Nov 10 2018
16:00,Kayserispor,0,3,Galatasaray,Nov 10 2018
10:30,Bursaspor,1,2,Kasimpasa,Nov 11 2018
15:00,Fenerbahce,2,0,Alanyaspor,Nov 11 2018
16:00,Antalyaspor,1,2,Akhisarspor,Nov 11 2018
17:30,Besiktas,1,2,Sivasspor,Nov 11 2018
17:30,Galatasaray,1,1,Konyaspor,Nov 23 2018
10:30,Erzurum BB,1,0,Antalyaspor,Nov 24 2018
13:00,Alanyaspor,5,0,Kayserispor,Nov 24 2018
16:00,Ankaragucu,1,4,Besiktas,Nov 24 2018
10:30,Sivasspor,1,1,Rizespor,Nov 25 2018
13:00,Akhisarspor,2,4,Bursaspor,Nov 25 2018
16:00,Kasimpasa,3,0,Yeni Malatyaspor,Nov 25 2018
16:00,Trabzonspor,2,1,Fenerbahce,Nov 25 2018
17:00,Goztepe,0,2,Istanbul Basaksehir,Nov 26 2018
17:00,Rizespor,1,1,Ankaragucu,Nov 30 2018
