Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
20:35,Defensa y Justicia,2,0,Godoy Cruz,Des 8 2019
20:35,Gimnasia LP,2,1,Central Cordoba de Santiago,Des 8 2019
22:40,Rosario Central,1,0,Boca Juniors,Des 8 2019
00:45,River Plate,0,1,San Lorenzo,Des 9 2019
22:00,Patronato de Parana,0,1,Velez Sarsfield,Des 9 2019
00:10,Argentinos Juniors,1,1,Estudiantes,Des 10 2019
00:00,Arsenal Sarandi,2,1,Colon,Des 13 2019
20:10,Independiente,2,3,Newell's Old Boys,Des 13 2019
00:20,Lanus,2,1,Boca Juniors,Nov 1 2019
16:15,Colon,0,2,Atletico Tucuman,Nov 2 2019
18:30,Gimnasia LP,0,1,Estudiantes,Nov 2 2019
20:45,Rosario Central,5,2,Godoy Cruz,Nov 2 2019
23:00,Aldosivi,1,2,River Plate,Nov 2 2019
14:00,Boca Juniors,5,1,Arsenal Sarandi,Nov 3 2019
16:15,Banfield,3,3,Union,Nov 3 2019
18:30,Talleres,1,0,Newell's Old Boys,Nov 3 2019
20:45,Patronato de Parana,1,1,Racing Club,Nov 3 2019
23:00,Independiente,2,1,San Lorenzo,Nov 3 2019
22:00,Defensa y Justicia,0,0,Argentinos Juniors,Nov 4 2019
00:10,Huracan,0,1,Lanus,Nov 5 2019
00:10,Central Cordoba de Santiago,0,0,Velez Sarsfield,Nov 5 2019
22:00,Estudiantes,1,0,Talleres,Nov 8 2019
00:10,Union,0,1,Atletico Tucuman,Nov 9 2019
18:30,Lanus,0,1,Banfield,Nov 9 2019
20:45,San Lorenzo,3,0,Argentinos Juniors,Nov 9 2019
23:00,Godoy Cruz,1,2,Independiente,Nov 9 2019
00:10,Central Cordoba de Santiago,3,2,Patronato de Parana,Nov 10 2019
14:00,River Plate,0,1,Rosario Central,Nov 10 2019
16:15,Aldosivi,0,3,Gimnasia LP,Nov 10 2019
18:30,Newell's Old Boys,2,0,Defensa y Justicia,Nov 10 2019
20:45,Racing Club,1,0,Huracan,Nov 10 2019
23:00,Velez Sarsfield,0,0,Boca Juniors,Nov 10 2019
22:40,Defensa y Justicia,2,0,Lanus,Nov 23 2019
22:40,Huracan,1,1,Central Cordoba de Santiago,Nov 23 2019
00:45,Atletico Tucuman,2,2,San Lorenzo,Nov 24 2019
20:10,Boca Juniors,2,0,Union,Nov 24 2019
22:40,Gimnasia LP,0,1,Arsenal Sarandi,Nov 24 2019
22:40,Banfield,1,0,Velez Sarsfield,Nov 24 2019
00:45,Talleres,3,3,Racing Club,Nov 25 2019
22:00,Patronato de Parana,0,2,Godoy Cruz,Nov 25 2019
22:00,Colon,3,2,Estudiantes,Nov 25 2019
00:10,Rosario Central,5,1,Aldosivi,Nov 26 2019
00:10,Argentinos Juniors,1,0,Newell's Old Boys,Nov 26 2019
22:00,Banfield,1,1,Gimnasia LP,Nov 29 2019
00:10,Racing Club,1,1,Defensa y Justicia,Nov 30 2019
20:35,Estudiantes,1,1,Atletico Tucuman,Nov 30 2019
22:40,Boca Juniors,1,1,Argentinos Juniors,Nov 30 2019
01:10,Colon,1,0,Argentinos Juniors,Okt 1 2019
23:00,Newell's Old Boys,0,0,Banfield,Okt 4 2019
01:10,Atletico Tucuman,2,1,Talleres,Okt 5 2019
17:15,Godoy Cruz,2,4,Gimnasia LP,Okt 5 2019
17:15,Argentinos Juniors,2,1,Arsenal Sarandi,Okt 5 2019
19:30,San Lorenzo,1,4,Central Cordoba de Santiago,Okt 5 2019
21:45,Estudiantes,0,0,Huracan,Okt 5 2019
00:00,Racing Club,2,0,Aldosivi,Okt 6 2019
15:00,Velez Sarsfield,2,0,Independiente,Okt 6 2019
17:15,Lanus,1,1,Rosario Central,Okt 6 2019
19:30,Union,1,0,Colon,Okt 6 2019
21:45,River Plate,2,0,Patronato de Parana,Okt 6 2019
00:00,Defensa y Justicia,0,1,Boca Juniors,Okt 7 2019
23:00,Arsenal Sarandi,3,3,River Plate,Okt 18 2019
01:10,Boca Juniors,0,1,Racing Club,Okt 19 2019
17:15,Banfield,1,2,Atletico Tucuman,Okt 19 2019
19:30,Independiente,0,1,Argentinos Juniors,Okt 19 2019
21:45,Patronato de Parana,1,3,Newell's Old Boys,Okt 19 2019
00:00,Talleres,2,4,Lanus,Okt 20 2019
15:00,Aldosivi,1,0,Defensa y Justicia,Okt 20 2019
17:15,Gimnasia LP,0,1,Union,Okt 20 2019
19:30,Huracan,2,0,San Lorenzo,Okt 20 2019
21:45,Rosario Central,0,1,Velez Sarsfield,Okt 20 2019
23:00,Central Cordoba de Santiago,0,1,Estudiantes,Okt 21 2019
01:20,Colon,2,1,Godoy Cruz,Okt 22 2019
18:00,Godoy Cruz,3,2,Aldosivi,Okt 29 2019
20:00,Estudiantes,3,0,Rosario Central,Okt 29 2019
22:10,Newell's Old Boys,0,4,Gimnasia LP,Okt 29 2019
22:10,Atletico Tucuman,2,0,Patronato de Parana,Okt 29 2019
00:20,River Plate,2,1,Colon,Okt 30 2019
18:00,Argentinos Juniors,1,0,Talleres,Okt 30 2019
20:00,San Lorenzo,1,3,Defensa y Justicia,Okt 30 2019
