Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
15:30,Vitoria de Setubal,0,2,Santa Clara,Des 22 2018
15:30,Tondela,2,1,Maritimo,Des 22 2018
18:00,Belenenses SAD,5,2,Aves,Des 22 2018
20:30,Moreirense,2,1,Boavista,Des 22 2018
15:00,Nacional,2,0,Chaves,Des 23 2018
15:00,FC Porto,2,1,Rio Ave,Des 23 2018
17:30,Benfica,6,2,Braga,Des 23 2018
20:00,Vitoria de Guimaraes,1,0,Sporting CP,Des 23 2018
20:30,Benfica,1,3,Moreirense,Nov 2 2018
15:30,Portimonense,1,1,Belenenses SAD,Nov 3 2018
18:00,Maritimo,0,2,FC Porto,Nov 3 2018
20:30,Boavista,0,0,Vitoria de Guimaraes,Nov 3 2018
15:00,Feirense,2,4,Tondela,Nov 4 2018
17:30,Santa Clara,1,2,Sporting CP,Nov 4 2018
20:00,Braga,2,1,Vitoria de Setubal,Nov 4 2018
19:00,Rio Ave,3,3,Nacional,Nov 5 2018
21:15,Chaves,1,2,Aves,Nov 5 2018
19:00,Moreirense,2,0,Portimonense,Nov 9 2018
21:15,Vitoria de Setubal,2,1,Feirense,Nov 9 2018
15:30,Aves,2,1,Rio Ave,Nov 10 2018
15:30,Belenenses SAD,0,0,Boavista,Nov 10 2018
18:00,Nacional,1,0,Maritimo,Nov 10 2018
20:30,FC Porto,1,0,Braga,Nov 10 2018
15:00,Vitoria de Guimaraes,2,0,Santa Clara,Nov 11 2018
17:30,Tondela,1,3,Benfica,Nov 11 2018
20:00,Sporting CP,2,1,Chaves,Nov 11 2018
20:30,Santa Clara,2,3,Belenenses SAD,Nov 30 2018
20:15,Aves,3,0,Portimonense,Okt 1 2018
15:30,Tondela,1,1,Nacional,Okt 5 2018
18:00,Santa Clara,1,0,Chaves,Okt 5 2018
20:30,Feirense,0,0,Belenenses SAD,Okt 5 2018
15:30,Vitoria de Setubal,3,0,Moreirense,Okt 6 2018
18:00,Maritimo,1,3,Vitoria de Guimaraes,Okt 6 2018
20:30,Braga,1,1,Rio Ave,Okt 6 2018
15:00,Boavista,1,0,Aves,Okt 7 2018
17:30,Benfica,1,0,FC Porto,Okt 7 2018
20:00,Portimonense,4,2,Sporting CP,Okt 7 2018
19:00,Nacional,0,1,Portimonense,Okt 26 2018
21:15,Vitoria de Guimaraes,1,1,Braga,Okt 26 2018
15:30,Aves,1,2,Santa Clara,Okt 27 2018
18:00,Rio Ave,1,0,Chaves,Okt 27 2018
20:30,Belenenses SAD,2,0,Benfica,Okt 27 2018
15:00,Moreirense,1,0,Maritimo,Okt 28 2018
15:00,Tondela,1,2,Vitoria de Setubal,Okt 28 2018
17:30,FC Porto,2,0,Feirense,Okt 28 2018
20:00,Sporting CP,3,0,Boavista,Okt 28 2018
16:30,Belenenses SAD,0,0,Vitoria de Setubal,Sep 1 2018
19:00,Santa Clara,4,2,Boavista,Sep 1 2018
21:00,Sporting CP,1,0,Feirense,Sep 1 2018
16:00,Rio Ave,2,1,Portimonense,Sep 2 2018
16:00,Aves,0,1,Maritimo,Sep 2 2018
18:30,Nacional,0,4,Benfica,Sep 2 2018
20:30,FC Porto,3,0,Moreirense,Sep 2 2018
20:30,Boavista,1,2,Chaves,Sep 21 2018
16:30,Santa Clara,1,3,Rio Ave,Sep 22 2018
19:00,Maritimo,0,0,Belenenses SAD,Sep 22 2018
21:00,Vitoria de Setubal,0,2,FC Porto,Sep 22 2018
16:00,Tondela,2,0,Moreirense,Sep 23 2018
16:00,Feirense,0,0,Nacional,Sep 23 2018
18:30,Benfica,2,0,Aves,Sep 23 2018
20:30,Portimonense,3,2,Vitoria de Guimaraes,Sep 23 2018
20:15,Braga,1,0,Sporting CP,Sep 24 2018
21:20,Chaves,2,2,Benfica,Sep 27 2018
20:30,FC Porto,1,0,Tondela,Sep 28 2018
16:30,Moreirense,1,0,Feirense,Sep 29 2018
19:00,Rio Ave,2,1,Boavista,Sep 29 2018
21:00,Sporting CP,2,0,Maritimo,Sep 29 2018
