Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
12:00,Dynamo Dresden,0,2,Hannover 96,Okt 5 2019
12:00,Sandhausen,2,2,Erzgebirge Aue,Okt 5 2019
12:00,Hamburger SV,2,0,Greuther Fuerth,Okt 5 2019
12:30,FC Heidenheim,2,3,Bochum,Okt 6 2019
12:30,Holstein Kiel,1,2,Jahn Regensburg,Okt 6 2019
12:30,Nuernberg,1,1,St. Pauli,Okt 6 2019
19:30,Osnabrueck,0,1,Arminia Bielefeld,Okt 7 2019
17:30,Greuther Fuerth,2,0,Dynamo Dresden,Okt 18 2019
17:30,Erzgebirge Aue,4,3,Nuernberg,Okt 18 2019
12:00,Wehen,0,0,FC Heidenheim,Okt 19 2019
12:00,St. Pauli,0,1,Darmstadt,Okt 19 2019
12:00,Jahn Regensburg,1,0,Sandhausen,Okt 19 2019
12:30,VfB Stuttgart,0,1,Holstein Kiel,Okt 20 2019
12:30,Hannover 96,0,0,Osnabrueck,Okt 20 2019
12:30,Bochum,3,3,Karlsruher SC,Okt 20 2019
19:30,Arminia Bielefeld,1,1,Hamburger SV,Okt 21 2019
17:30,Holstein Kiel,2,1,Bochum,Okt 25 2019
17:30,Darmstadt,1,0,Erzgebirge Aue,Okt 25 2019
12:00,Dynamo Dresden,0,1,Arminia Bielefeld,Okt 26 2019
12:00,Karlsruher SC,3,3,Hannover 96,Okt 26 2019
12:00,Hamburger SV,6,2,VfB Stuttgart,Okt 26 2019
12:30,FC Heidenheim,1,0,St. Pauli,Okt 27 2019
12:30,Nuernberg,1,1,Jahn Regensburg,Okt 27 2019
12:30,Osnabrueck,0,0,Greuther Fuerth,Okt 27 2019
19:30,Sandhausen,0,0,Wehen,Okt 28 2019
12:30,Hamburger SV,3,0,Hannover 96,Sep 1 2019
12:30,Holstein Kiel,1,1,Erzgebirge Aue,Sep 1 2019
12:30,Osnabrueck,3,0,Karlsruher SC,Sep 1 2019
19:30,VfB Stuttgart,2,1,Bochum,Sep 2 2019
17:30,Greuther Fuerth,2,1,Wehen,Sep 13 2019
17:30,Karlsruher SC,1,0,Sandhausen,Sep 13 2019
12:00,Hannover 96,0,2,Arminia Bielefeld,Sep 14 2019
12:00,FC Heidenheim,3,0,Holstein Kiel,Sep 14 2019
12:00,Jahn Regensburg,2,3,VfB Stuttgart,Sep 14 2019
12:30,Erzgebirge Aue,1,0,Osnabrueck,Sep 15 2019
12:30,Darmstadt,3,3,Nuernberg,Sep 15 2019
12:30,Bochum,2,2,Dynamo Dresden,Sep 15 2019
19:30,St. Pauli,2,0,Hamburger SV,Sep 16 2019
17:30,FC Heidenheim,1,0,Darmstadt,Sep 20 2019
17:30,Holstein Kiel,1,2,Hannover 96,Sep 20 2019
12:00,Sandhausen,1,1,Bochum,Sep 21 2019
12:00,VfB Stuttgart,2,0,Greuther Fuerth,Sep 21 2019
12:00,Nuernberg,1,1,Karlsruher SC,Sep 21 2019
12:00,Wehen,2,5,Arminia Bielefeld,Sep 21 2019
12:30,Hamburger SV,4,0,Erzgebirge Aue,Sep 22 2019
12:30,Osnabrueck,1,1,St. Pauli,Sep 22 2019
12:30,Dynamo Dresden,2,1,Jahn Regensburg,Sep 22 2019
17:30,Wehen,2,0,Osnabrueck,Sep 27 2019
17:30,Arminia Bielefeld,0,1,VfB Stuttgart,Sep 27 2019
12:00,Jahn Regensburg,2,2,Hamburger SV,Sep 28 2019
12:00,Karlsruher SC,1,1,FC Heidenheim,Sep 28 2019
12:00,Bochum,2,2,Darmstadt,Sep 28 2019
12:30,Greuther Fuerth,0,3,Holstein Kiel,Sep 29 2019
12:30,Erzgebirge Aue,4,1,Dynamo Dresden,Sep 29 2019
12:30,St. Pauli,2,0,Sandhausen,Sep 29 2019
19:30,Hannover 96,0,4,Nuernberg,Sep 30 2019
17:30,Bochum,3,3,Arminia Bielefeld,Ago 2 2019
17:30,Sandhausen,0,1,Osnabrueck,Ago 2 2019
19:30,St. Pauli,1,3,Greuther Fuerth,Ago 2 2019
12:00,Karlsruher SC,4,2,Dynamo Dresden,Ago 3 2019
14:30,Hannover 96,1,1,Jahn Regensburg,Ago 3 2019
12:30,FC Heidenheim,2,2,VfB Stuttgart,Ago 4 2019
14:30,Darmstadt,2,0,Holstein Kiel,Ago 4 2019
14:30,Erzgebirge Aue,3,2,Wehen,Ago 4 2019
19:30,Nuernberg,0,4,Hamburger SV,Ago 5 2019
17:30,Hamburger SV,1,0,Bochum,Ago 16 2019
17:30,Sandhausen,3,2,Nuernberg,Ago 16 2019
12:00,Arminia Bielefeld,3,1,Erzgebirge Aue,Ago 17 2019
12:00,Wehen,0,3,Hannover 96,Ago 17 2019
12:00,VfB Stuttgart,2,1,St. Pauli,Ago 17 2019
12:30,Dynamo Dresden,2,1,FC Heidenheim,Ago 18 2019
