Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
19:45,Lille,2,1,Montpellier,Des 13 2019
16:30,Metz,1,1,Marseille,Des 14 2019
19:00,Amiens,1,1,Dijon,Des 14 2019
19:00,Brest,0,0,Nice,Des 14 2019
19:00,Nimes,0,1,Nantes,Des 14 2019
19:00,Angers,0,0,Monaco,Des 14 2019
19:00,Toulouse,0,1,Reims,Des 14 2019
14:00,Bordeaux,0,1,Strasbourg,Des 15 2019
16:00,Lyon,0,1,Rennes,Des 15 2019
20:00,Saint-Etienne,0,4,Paris Saint-Germain,Des 15 2019
19:45,Montpellier,4,0,Brest,Des 21 2019
19:45,Dijon,2,2,Metz,Des 21 2019
19:45,Rennes,1,0,Bordeaux,Des 21 2019
19:45,Strasbourg,2,1,Saint-Etienne,Des 21 2019
19:45,Monaco,5,1,Lille,Des 21 2019
19:45,Reims,1,1,Lyon,Des 21 2019
19:45,Nantes,1,2,Angers,Des 21 2019
19:45,Nice,3,0,Toulouse,Des 21 2019
19:45,Paris Saint-Germain,4,1,Amiens,Des 21 2019
19:45,Marseille,3,1,Nimes,Des 21 2019
19:45,Dijon,2,1,Paris Saint-Germain,Nov 1 2019
16:30,Marseille,2,1,Lille,Nov 2 2019
19:00,Metz,2,2,Montpellier,Nov 2 2019
19:00,Toulouse,2,3,Lyon,Nov 2 2019
19:00,Angers,1,0,Strasbourg,Nov 2 2019
19:00,Amiens,1,0,Brest,Nov 2 2019
14:00,Bordeaux,2,0,Nantes,Nov 3 2019
16:00,Nice,2,0,Reims,Nov 3 2019
20:00,Saint-Etienne,1,0,Monaco,Nov 3 2019
19:45,Nice,1,1,Bordeaux,Nov 8 2019
16:30,Brest,1,2,Paris Saint-Germain,Nov 9 2019
19:00,Reims,0,0,Angers,Nov 9 2019
19:00,Strasbourg,4,1,Nimes,Nov 9 2019
19:00,Monaco,1,0,Dijon,Nov 9 2019
19:00,Lille,0,0,Metz,Nov 9 2019
14:00,Rennes,3,1,Amiens,Nov 10 2019
16:00,Montpellier,3,0,Toulouse,Nov 10 2019
16:05,Nantes,2,3,Saint-Etienne,Nov 10 2019
20:00,Marseille,2,1,Lyon,Nov 10 2019
19:45,Paris Saint-Germain,2,0,Lille,Nov 22 2019
16:30,Lyon,2,1,Nice,Nov 23 2019
19:00,Brest,1,1,Nantes,Nov 23 2019
19:00,Amiens,0,4,Strasbourg,Nov 23 2019
19:00,Angers,1,0,Nimes,Nov 23 2019
19:00,Dijon,2,1,Rennes,Nov 23 2019
19:00,Metz,1,1,Reims,Nov 23 2019
14:00,Bordeaux,2,1,Monaco,Nov 24 2019
16:00,Saint-Etienne,0,0,Montpellier,Nov 24 2019
20:00,Toulouse,0,2,Marseille,Nov 24 2019
19:45,Marseille,2,1,Brest,Nov 29 2019
16:30,Strasbourg,1,2,Lyon,Nov 30 2019
19:00,Reims,1,1,Bordeaux,Nov 30 2019
19:00,Nimes,1,1,Metz,Nov 30 2019
19:00,Montpellier,4,2,Amiens,Nov 30 2019
19:00,Lille,1,0,Dijon,Nov 30 2019
19:00,Nice,3,1,Angers,Nov 30 2019
19:45,Amiens,3,1,Marseille,Okt 4 2019
16:30,Paris Saint-Germain,4,0,Angers,Okt 5 2019
19:00,Toulouse,1,3,Bordeaux,Okt 5 2019
19:00,Brest,2,0,Metz,Okt 5 2019
19:00,Montpellier,3,1,Monaco,Okt 5 2019
19:00,Dijon,1,0,Strasbourg,Okt 5 2019
19:00,Nantes,1,0,Nice,Okt 5 2019
14:00,Lille,2,2,Nimes,Okt 6 2019
16:00,Rennes,0,1,Reims,Okt 6 2019
20:00,Saint-Etienne,1,0,Lyon,Okt 6 2019
19:45,Nice,1,4,Paris Saint-Germain,Okt 18 2019
16:30,Lyon,0,0,Dijon,Okt 19 2019
19:00,Nimes,1,1,Amiens,Okt 19 2019
19:00,Reims,1,0,Montpellier,Okt 19 2019
19:00,Angers,0,1,Brest,Okt 19 2019
19:00,Metz,1,0,Nantes,Okt 19 2019
19:00,Toulouse,2,1,Lille,Okt 19 2019
14:00,Bordeaux,0,1,Saint-Etienne,Okt 20 2019
16:00,Monaco,3,2,Rennes,Okt 20 2019
20:00,Marseille,2,0,Strasbourg,Okt 20 2019
19:45,Nantes,0,1,Monaco,Okt 25 2019
16:30,Lille,3,0,Bordeaux,Okt 26 2019
19:00,Reims,0,0,Nimes,Okt 26 2019
19:00,Montpellier,0,0,Angers,Okt 26 2019
19:00,Brest,2,0,Dijon,Okt 26 2019
19:00,Lyon,2,0,Metz,Okt 26 2019
19:00,Strasbourg,1,0,Nice,Okt 26 2019
14:00,Rennes,3,2,Toulouse,Okt 27 2019
16:00,Saint-Etienne,2,2,Amiens,Okt 27 2019
20:00,Paris Saint-Germain,4,0,Marseille,Okt 27 2019
14:00,Reims,2,0,Lille,Sep 1 2019
14:00,Rennes,1,2,Nice,Sep 1 2019
16:00,Strasbourg,2,2,Monaco,Sep 1 2019
20:00,Marseille,1,0,Saint-Etienne,Sep 1 2019
18:00,Lille,2,1,Angers,Sep 13 2019
19:45,Amiens,2,2,Lyon,Sep 13 2019
16:30,Paris Saint-Germain,1,0,Strasbourg,Sep 14 2019
19:00,Bordeaux,2,0,Metz,Sep 14 2019
19:00,Montpellier,2,1,Nice,Sep 14 2019
19:00,Brest,0,0,Rennes,Sep 14 2019
19:00,Dijon,0,0,Nimes,Sep 14 2019
14:00,Nantes,1,0,Reims,Sep 15 2019
16:00,Saint-Etienne,2,2,Toulouse,Sep 15 2019
20:00,Monaco,3,4,Marseille,Sep 15 2019
19:45,Strasbourg,2,1,Nantes,Sep 20 2019
16:30,Marseille,1,1,Montpellier,Sep 21 2019
19:00,Nimes,1,0,Toulouse,Sep 21 2019
19:00,Reims,0,0,Monaco,Sep 21 2019
19:00,Metz,1,2,Amiens,Sep 21 2019
19:00,Nice,2,1,Dijon,Sep 21 2019
19:00,Bordeaux,2,2,Brest,Sep 21 2019
14:00,Rennes,1,1,Lille,Sep 22 2019
16:00,Angers,4,1,Saint-Etienne,Sep 22 2019
20:00,Lyon,0,1,Paris Saint-Germain,Sep 22 2019
18:00,Dijon,0,0,Marseille,Sep 24 2019
20:00,Monaco,3,1,Nice,Sep 24 2019
18:00,Brest,2,2,Lyon,Sep 25 2019
18:00,Nantes,1,0,Rennes,Sep 25 2019
18:00,Saint-Etienne,0,1,Metz,Sep 25 2019
18:00,Montpellier,1,0,Nimes,Sep 25 2019
18:00,Toulouse,0,2,Angers,Sep 25 2019
18:00,Lille,2,0,Strasbourg,Sep 25 2019
18:00,Amiens,1,3,Bordeaux,Sep 25 2019
20:00,Paris Saint-Germain,0,2,Reims,Sep 25 2019
12:30,Lyon,0,1,Nantes,Sep 28 2019
16:30,Bordeaux,0,1,Paris Saint-Germain,Sep 28 2019
19:00,Angers,1,1,Amiens,Sep 28 2019
19:00,Monaco,4,1,Brest,Sep 28 2019
19:00,Metz,2,2,Toulouse,Sep 28 2019
19:00,Nice,1,1,Lille,Sep 28 2019
19:00,Reims,1,2,Dijon,Sep 28 2019
14:00,Strasbourg,1,0,Montpellier,Sep 29 2019
16:00,Nimes,0,1,Saint-Etienne,Sep 29 2019
20:00,Marseille,1,1,Rennes,Sep 29 2019
18:00,Rennes,2,2,Monaco,Mei 1 2019
19:45,Strasbourg,1,1,Marseille,Mei 3 2019
16:00,Paris Saint-Germain,1,1,Nice,Mei 4 2019
19:00,Reims,0,3,Nimes,Mei 4 2019
19:00,Bordeaux,0,1,Angers,Mei 4 2019
19:00,Guingamp,0,0,Caen,Mei 4 2019
14:00,Toulouse,2,2,Rennes,Mei 5 2019
14:00,Montpellier,1,1,Amiens,Mei 5 2019
14:00,Nantes,3,0,Dijon,Mei 5 2019
16:00,Monaco,2,3,Saint-Etienne,Mei 5 2019
20:00,Lyon,2,2,Lille,Mei 5 2019
19:45,Saint-Etienne,0,1,Montpellier,Mei 10 2019
16:00,Angers,1,2,Paris Saint-Germain,Mei 11 2019
19:00,Caen,3,2,Reims,Mei 11 2019
19:00,Dijon,2,1,Strasbourg,Mei 11 2019
19:00,Nice,1,1,Nantes,Mei 11 2019
19:00,Nimes,1,0,Monaco,Mei 11 2019
19:00,Amiens,0,0,Toulouse,Mei 11 2019
14:00,Rennes,1,1,Guingamp,Mei 12 2019
16:00,Lille,1,0,Bordeaux,Mei 12 2019
20:00,Marseille,0,3,Lyon,Mei 12 2019
20:00,Bordeaux,0,1,Reims,Mei 18 2019
20:00,Guingamp,2,2,Nimes,Mei 18 2019
20:00,Lille,5,0,Angers,Mei 18 2019
20:00,Lyon,4,0,Caen,Mei 18 2019
20:00,Monaco,2,0,Amiens,Mei 18 2019
20:00,Montpellier,1,1,Nantes,Mei 18 2019
20:00,Paris Saint-Germain,4,0,Dijon,Mei 18 2019
20:00,Saint-Etienne,3,0,Nice,Mei 18 2019
20:00,Strasbourg,0,2,Rennes,Mei 18 2019
20:00,Toulouse,2,5,Marseille,Mei 18 2019
20:05,Amiens,2,1,Guingamp,Mei 24 2019
20:05,Angers,1,1,Saint-Etienne,Mei 24 2019
